B_Field,M_z
20.0,2.5022213459014893
19.875,2.5053045749664307
19.75,2.506601095199585
19.625,2.5056209564208984
19.5,2.5070202350616455
19.375,2.505378246307373
19.25,2.505924701690674
19.125,2.503368377685547
19.0,2.5048136711120605
18.875,2.5022268295288086
18.75,2.5052340030670166
18.625,2.5039005279541016
18.5,2.5057780742645264
18.375,2.506049871444702
18.25,2.5051732063293457
18.125,2.504784345626831
18.0,2.5063834190368652
17.875,2.503979444503784
17.75,2.5055484771728516
17.625,2.5053067207336426
17.5,2.50445556640625
17.375,2.5056605339050293
17.25,2.506321907043457
17.125,2.5062332153320312
17.0,2.5050368309020996
16.875,2.5049891471862793
16.75,2.500561475753784
16.625,2.5050241947174072
16.5,2.505110025405884
16.375,2.502882242202759
16.25,2.504312753677368
16.125,2.5044806003570557
16.0,2.5038259029388428
15.875,2.5017497539520264
15.75,2.50649094581604
15.625,2.503464937210083
15.5,2.5051941871643066
15.375,2.504595994949341
15.25,2.50626277923584
15.125,2.504953384399414
15.0,2.505326509475708
14.975,2.5020272731781006
14.95,2.5019724369049072
14.924999999999999,2.5038528442382812
14.899999999999999,2.504870653152466
14.874999999999998,2.50223708152771
14.849999999999998,2.5060408115386963
14.824999999999998,2.501821756362915
14.799999999999997,2.503812074661255
14.774999999999997,2.5050339698791504
14.749999999999996,2.50479793548584
14.724999999999996,2.502626895904541
14.699999999999996,2.5029284954071045
14.674999999999995,2.501084327697754
14.649999999999995,2.502997636795044
14.624999999999995,2.5051040649414062
14.599999999999994,2.504786252975464
14.574999999999994,2.505012273788452
14.549999999999994,2.50577974319458
14.524999999999993,2.506465435028076
14.499999999999993,2.5042436122894287
14.474999999999993,2.501478672027588
14.449999999999992,2.503333568572998
14.424999999999992,2.504523515701294
14.399999999999991,2.5033466815948486
14.374999999999991,2.5043442249298096
14.34999999999999,2.5012073516845703
14.32499999999999,2.5041656494140625
14.29999999999999,2.5047309398651123
14.27499999999999,2.5042593479156494
14.24999999999999,2.5038342475891113
14.224999999999989,2.5054538249969482
14.199999999999989,2.5033164024353027
14.174999999999988,2.5045323371887207
14.149999999999988,2.503260850906372
14.124999999999988,2.5036466121673584
14.099999999999987,2.5039074420928955
14.074999999999987,2.5051136016845703
14.049999999999986,2.505352258682251
14.024999999999986,2.504287004470825
13.999999999999986,2.503979444503784
13.974999999999985,2.5049080848693848
13.949999999999985,2.506866216659546
13.924999999999985,2.501326560974121
13.899999999999984,2.5022528171539307
13.874999999999984,2.5030808448791504
13.849999999999984,2.505382776260376
13.824999999999983,2.5023033618927
13.799999999999983,2.502903699874878
13.774999999999983,2.504584550857544
13.749999999999982,2.503479242324829
13.724999999999982,2.5031821727752686
13.699999999999982,2.5017004013061523
13.674999999999981,2.503955602645874
13.64999999999998,2.5037806034088135
13.62499999999998,2.505829334259033
13.59999999999998,2.5011444091796875
13.57499999999998,2.506049633026123
13.54999999999998,2.50462007522583
13.524999999999979,2.5059401988983154
13.499999999999979,2.5072102546691895
13.474999999999978,2.5044145584106445
13.449999999999978,2.500349521636963
13.424999999999978,2.505361795425415
13.399999999999977,2.5039985179901123
13.374999999999977,2.503573417663574
13.349999999999977,2.5063111782073975
13.324999999999976,2.5036439895629883
13.299999999999976,2.5037801265716553
13.274999999999975,2.507946014404297
13.249999999999975,2.5040533542633057
13.224999999999975,2.503082036972046
13.199999999999974,2.506291389465332
13.174999999999974,2.506683588027954
13.149999999999974,2.505683422088623
13.124999999999973,2.5039570331573486
13.099999999999973,2.5048515796661377
13.074999999999973,2.504312753677368
13.049999999999972,2.5053226947784424
13.024999999999972,2.5037739276885986
12.999999999999972,2.5010459423065186
12.974999999999971,2.503296375274658
12.94999999999997,2.5034940242767334
12.92499999999997,2.5050368309020996
12.89999999999997,2.5048277378082275
12.87499999999997,2.5044195652008057
12.84999999999997,2.502476692199707
12.824999999999969,2.5028607845306396
12.799999999999969,2.503106117248535
12.774999999999968,2.5029172897338867
12.749999999999968,2.5015039443969727
12.724999999999968,2.498884916305542
12.699999999999967,2.505377769470215
12.674999999999967,2.504516363143921
12.649999999999967,2.5034191608428955
12.624999999999966,2.5011675357818604
12.599999999999966,2.5035128593444824
12.574999999999966,2.503241539001465
12.549999999999965,2.5029537677764893
12.524999999999965,2.5041847229003906
12.499999999999964,2.502078056335449
12.474999999999964,2.5037317276000977
12.449999999999964,2.5043303966522217
12.424999999999963,2.5027496814727783
12.399999999999963,2.501363515853882
12.374999999999963,2.501763105392456
12.349999999999962,2.5038583278656006
12.324999999999962,2.5045430660247803
12.299999999999962,2.502368211746216
12.274999999999961,2.50287127494812
12.249999999999961,2.5031356811523438
12.22499999999996,2.5028390884399414
12.19999999999996,2.503903388977051
12.17499999999996,2.5026776790618896
12.14999999999996,2.5066349506378174
12.12499999999996,2.504096031188965
12.099999999999959,2.505746603012085
12.074999999999958,2.50296688079834
12.049999999999958,2.5028178691864014
12.024999999999958,2.5037906169891357
11.999999999999957,2.5033650398254395
11.974999999999957,2.502638578414917
11.949999999999957,2.5049517154693604
11.924999999999956,2.503960132598877
11.899999999999956,2.504833221435547
11.874999999999956,2.5037615299224854
11.849999999999955,2.5028727054595947
11.824999999999955,2.5035741329193115
11.799999999999955,2.5043179988861084
11.774999999999954,2.502049446105957
11.749999999999954,2.503667116165161
11.724999999999953,2.5025687217712402
11.699999999999953,2.501863956451416
11.674999999999953,2.5005760192871094
11.649999999999952,2.5037596225738525
11.624999999999952,2.5030627250671387
11.599999999999952,2.501995801925659
11.574999999999951,2.5008740425109863
11.549999999999951,2.502666711807251
11.52499999999995,2.5049586296081543
11.49999999999995,2.5064594745635986
11.47499999999995,2.5052249431610107
11.44999999999995,2.5036933422088623
11.42499999999995,2.5028533935546875
11.399999999999949,2.5006611347198486
11.374999999999948,2.501593589782715
11.349999999999948,2.503683567047119
11.324999999999948,2.5040571689605713
11.299999999999947,2.5024831295013428
11.274999999999947,2.5040953159332275
11.249999999999947,2.5019373893737793
11.224999999999946,2.5027217864990234
11.199999999999946,2.502864360809326
11.174999999999946,2.5050673484802246
11.149999999999945,2.5037362575531006
11.124999999999945,2.502837896347046
11.099999999999945,2.502338171005249
11.074999999999944,2.503845691680908
11.049999999999944,2.502577304840088
11.024999999999944,2.5025060176849365
10.999999999999943,2.503021717071533
10.974999999999943,2.5033397674560547
10.949999999999942,2.5005712509155273
10.924999999999942,2.502312421798706
10.899999999999942,2.5046441555023193
10.874999999999941,2.502342939376831
10.849999999999941,2.503371000289917
10.82499999999994,2.5024936199188232
10.79999999999994,2.5039079189300537
10.77499999999994,2.505192518234253
10.74999999999994,2.501589059829712
10.72499999999994,2.502117872238159
10.699999999999939,2.502453088760376
10.674999999999939,2.5030226707458496
10.649999999999938,2.5051357746124268
10.624999999999938,2.5043108463287354
10.599999999999937,2.5040714740753174
10.574999999999937,2.503209352493286
10.549999999999937,2.5028717517852783
10.524999999999936,2.5037736892700195
10.499999999999936,2.5040104389190674
10.474999999999936,2.504363775253296
10.449999999999935,2.501436233520508
10.424999999999935,2.4995551109313965
10.399999999999935,2.5011613368988037
10.374999999999934,2.5009074211120605
10.349999999999934,2.504106044769287
10.324999999999934,2.5017597675323486
10.299999999999933,2.5024313926696777
10.274999999999933,2.5050954818725586
10.249999999999932,2.50461483001709
10.224999999999932,2.499950885772705
10.199999999999932,2.5026397705078125
10.174999999999931,2.5033347606658936
10.149999999999931,2.5019407272338867
10.12499999999993,2.5043461322784424
10.09999999999993,2.500653028488159
10.07499999999993,2.5020620822906494
10.04999999999993,2.502929925918579
10.02499999999993,2.503762722015381
9.999999999999929,2.5015413761138916
9.974999999999929,2.504575490951538
9.949999999999928,2.5020391941070557
9.924999999999928,2.497145652770996
9.899999999999928,2.5044167041778564
9.874999999999927,2.5043561458587646
9.849999999999927,2.5009748935699463
9.824999999999926,2.502376079559326
9.799999999999926,2.5016238689422607
9.774999999999926,2.5034000873565674
9.749999999999925,2.5042977333068848
9.724999999999925,2.5038859844207764
9.699999999999925,2.5051651000976562
9.674999999999924,2.5044898986816406
9.649999999999924,2.5046885013580322
9.624999999999924,2.5039052963256836
9.599999999999923,2.5002760887145996
9.574999999999923,2.502561330795288
9.549999999999923,2.5030035972595215
9.524999999999922,2.5042951107025146
9.499999999999922,2.504638195037842
9.474999999999921,2.5016345977783203
9.449999999999921,2.502919912338257
9.42499999999992,2.5015313625335693
9.39999999999992,2.5049402713775635
9.37499999999992,2.498486042022705
9.34999999999992,2.502964496612549
9.32499999999992,2.5023386478424072
9.299999999999919,2.5016331672668457
9.274999999999919,2.502748966217041
9.249999999999918,2.5049705505371094
9.224999999999918,2.502250909805298
9.199999999999918,2.502685785293579
9.174999999999917,2.501861095428467
9.149999999999917,2.5043365955352783
9.124999999999917,2.503291130065918
9.099999999999916,2.501856803894043
9.074999999999916,2.499234437942505
9.049999999999915,2.502775192260742
9.024999999999915,2.502425193786621
8.999999999999915,2.503042697906494
8.974999999999914,2.504983425140381
8.949999999999914,2.500948905944824
8.924999999999914,2.500187635421753
8.899999999999913,2.5044147968292236
8.874999999999913,2.4995853900909424
8.849999999999913,2.50466251373291
8.824999999999912,2.502309799194336
8.799999999999912,2.5014421939849854
8.774999999999912,2.500123977661133
8.749999999999911,2.501302480697632
8.72499999999991,2.502603530883789
8.69999999999991,2.5014564990997314
8.67499999999991,2.5056233406066895
8.64999999999991,2.5053768157958984
8.62499999999991,2.5033326148986816
8.599999999999909,2.506746530532837
8.574999999999909,2.5023794174194336
8.549999999999908,2.500701665878296
8.524999999999908,2.503594160079956
8.499999999999908,2.5018889904022217
8.474999999999907,2.5004212856292725
8.449999999999907,2.503711462020874
8.424999999999907,2.5022614002227783
8.399999999999906,2.5043163299560547
8.374999999999906,2.5018856525421143
8.349999999999905,2.5029637813568115
8.324999999999905,2.4997599124908447
8.299999999999905,2.5006661415100098
8.274999999999904,2.5028951168060303
8.249999999999904,2.5008034706115723
8.224999999999904,2.5019078254699707
8.199999999999903,2.502101182937622
8.174999999999903,2.5014281272888184
8.149999999999903,2.503175735473633
8.124999999999902,2.5028979778289795
8.099999999999902,2.5044474601745605
8.074999999999902,2.4998884201049805
8.049999999999901,2.5034878253936768
8.0249999999999,2.501689910888672
7.9999999999999005,2.500453472137451
7.9749999999999,2.5056259632110596
7.9499999999999,2.5054054260253906
7.9249999999998995,2.5028164386749268
7.899999999999899,2.50079607963562
7.874999999999899,2.5039472579956055
7.849999999999898,2.497758388519287
7.824999999999898,2.500117301940918
7.799999999999898,2.49914288520813
7.774999999999897,2.5021347999572754
7.749999999999897,2.502267599105835
7.724999999999897,2.504835844039917
7.699999999999896,2.500526189804077
7.674999999999896,2.503333568572998
7.6499999999998956,2.499220371246338
7.624999999999895,2.4989609718322754
7.599999999999895,2.5036308765411377
7.5749999999998945,2.5030479431152344
7.549999999999894,2.501112222671509
7.524999999999894,2.5001845359802246
7.499999999999893,2.5018811225891113
7.474999999999893,2.499945878982544
7.449999999999893,2.5046610832214355
7.424999999999892,2.501028537750244
7.399999999999892,2.5010130405426025
7.374999999999892,2.500750780105591
7.349999999999891,2.4989097118377686
7.324999999999891,2.503936529159546
7.299999999999891,2.5024640560150146
7.27499999999989,2.4992518424987793
7.24999999999989,2.503074884414673
7.2249999999998895,2.498755931854248
7.199999999999889,2.5017051696777344
7.174999999999889,2.5017871856689453
7.1499999999998884,2.501516103744507
7.124999999999888,2.502885103225708
7.099999999999888,2.5016822814941406
7.074999999999887,2.5031023025512695
7.049999999999887,2.5046257972717285
7.024999999999887,2.505115509033203
6.999999999999886,2.5032949447631836
6.974999999999886,2.4995312690734863
6.949999999999886,2.5021798610687256
6.924999999999885,2.5009775161743164
6.899999999999885,2.500154972076416
6.8749999999998845,2.503263473510742
6.849999999999884,2.500755548477173
6.824999999999884,2.4997286796569824
6.7999999999998835,2.4979090690612793
6.774999999999883,2.503247022628784
6.749999999999883,2.5020320415496826
6.724999999999882,2.499751567840576
6.699999999999882,2.5020034313201904
6.674999999999882,2.5011444091796875
6.649999999999881,2.5006673336029053
6.624999999999881,2.4999701976776123
6.599999999999881,2.499875783920288
6.57499999999988,2.5013887882232666
6.54999999999988,2.5016160011291504
6.52499999999988,2.501603841781616
6.499999999999879,2.498622179031372
6.474999999999879,2.5012688636779785
6.4499999999998785,2.499915599822998
6.424999999999878,2.497751235961914
6.399999999999878,2.5008597373962402
6.374999999999877,2.499098062515259
6.349999999999877,2.5024125576019287
6.324999999999877,2.501539945602417
6.299999999999876,2.501617908477783
6.274999999999876,2.5045080184936523
6.249999999999876,2.500180721282959
6.224999999999875,2.49845290184021
6.199999999999875,2.5013034343719482
6.174999999999875,2.5005035400390625
6.149999999999874,2.5003180503845215
6.124999999999874,2.4999101161956787
6.0999999999998735,2.499072551727295
6.074999999999873,2.4996626377105713
6.049999999999873,2.501424551010132
6.0249999999998725,2.500868797302246
5.999999999999872,2.5026297569274902
5.974999999999872,2.5018746852874756
5.949999999999871,2.5005762577056885
5.924999999999871,2.5020031929016113
5.899999999999871,2.4997427463531494
5.87499999999987,2.4992690086364746
5.84999999999987,2.4998648166656494
5.82499999999987,2.504692792892456
5.799999999999869,2.503307580947876
5.774999999999869,2.499372720718384
5.7499999999998685,2.4985461235046387
5.724999999999868,2.500943899154663
5.699999999999868,2.5012478828430176
5.6749999999998675,2.5006296634674072
5.649999999999867,2.502492666244507
5.624999999999867,2.499350070953369
5.599999999999866,2.499925374984741
5.574999999999866,2.5014331340789795
5.549999999999866,2.5026073455810547
5.524999999999865,2.502119779586792
5.499999999999865,2.5029473304748535
5.474999999999865,2.5023465156555176
5.449999999999864,2.5035948753356934
5.424999999999864,2.503814935684204
5.399999999999864,2.500913619995117
5.374999999999863,2.5016891956329346
5.349999999999863,2.5035593509674072
5.3249999999998625,2.5001220703125
5.299999999999862,2.500152587890625
5.274999999999862,2.5017988681793213
5.2499999999998614,2.498668670654297
5.224999999999861,2.4973480701446533
5.199999999999861,2.500016689300537
5.17499999999986,2.503589153289795
5.14999999999986,2.502180814743042
5.12499999999986,2.4984805583953857
5.099999999999859,2.50342059135437
5.074999999999859,2.5028083324432373
5.049999999999859,2.500653028488159
5.024999999999858,2.500447988510132
4.999999999999858,2.4993369579315186
4.9749999999998575,2.49973464012146
4.949999999999857,2.497394561767578
4.924999999999857,2.4993207454681396
4.8999999999998565,2.49904203414917
4.874999999999856,2.5012691020965576
4.849999999999856,2.4982717037200928
4.824999999999855,2.5003554821014404
4.799999999999855,2.501418352127075
4.774999999999855,2.5021841526031494
4.749999999999854,2.4973692893981934
4.724999999999854,2.4990522861480713
4.699999999999854,2.5011537075042725
4.674999999999853,2.500231981277466
4.649999999999853,2.5006630420684814
4.624999999999853,2.503126382827759
4.599999999999852,2.500913143157959
4.574999999999852,2.504852056503296
4.5499999999998515,2.500641107559204
4.524999999999851,2.5021326541900635
4.499999999999851,2.4992499351501465
4.47499999999985,2.4989676475524902
4.44999999999985,2.5011627674102783
4.42499999999985,2.499558925628662
4.399999999999849,2.5036585330963135
4.374999999999849,2.501260995864868
4.349999999999849,2.496873140335083
4.324999999999848,2.502244234085083
4.299999999999848,2.5011250972747803
4.274999999999848,2.503608465194702
4.249999999999847,2.502366781234741
4.224999999999847,2.501322031021118
4.1999999999998465,2.49975323677063
4.174999999999846,2.5001399517059326
4.149999999999846,2.499413251876831
4.1249999999998455,2.5015604496002197
4.099999999999845,2.498560667037964
4.074999999999845,2.500807285308838
4.049999999999844,2.502079486846924
4.024999999999844,2.4976582527160645
3.9999999999998437,2.5025711059570312
3.9749999999998433,2.500288963317871
3.949999999999843,2.502387762069702
3.9249999999998426,2.4988512992858887
3.8999999999998423,2.499903678894043
3.874999999999842,2.4967448711395264
3.8499999999998415,2.4978716373443604
3.824999999999841,2.5011072158813477
3.799999999999841,2.5019407272338867
3.7749999999998405,2.5010461807250977
3.74999999999984,2.49906063079834
3.7249999999998398,2.4991445541381836
3.6999999999998394,2.4985408782958984
3.674999999999839,2.5017311573028564
3.6499999999998387,2.5003862380981445
3.6249999999998384,2.500593423843384
3.599999999999838,2.499866008758545
3.5749999999998376,2.498493194580078
3.5499999999998373,2.499413013458252
3.524999999999837,2.4995739459991455
3.4999999999998366,2.4958536624908447
3.474999999999836,2.502492666244507
3.449999999999836,2.498234272003174
3.4249999999998355,2.49851655960083
3.399999999999835,2.5003604888916016
3.374999999999835,2.501208782196045
3.3499999999998344,2.4996910095214844
3.324999999999834,2.5040619373321533
3.2999999999998337,2.5012755393981934
3.2749999999998334,2.49922776222229
3.249999999999833,2.5011250972747803
3.2249999999998327,2.502077579498291
3.1999999999998323,2.445117712020874
3.174999999999832,2.502762794494629
3.1499999999998316,2.4500887393951416
3.1249999999998312,2.4422218799591064
3.099999999999831,2.4443092346191406
3.0749999999998305,2.4463839530944824
3.04999999999983,2.445453405380249
3.02499999999983,2.4964849948883057
2.9999999999998295,2.4952309131622314
2.974999999999829,2.446479082107544
2.9499999999998288,2.4466168880462646
2.9249999999998284,2.4438278675079346
2.899999999999828,2.4445652961730957
2.8749999999998277,2.4451818466186523
2.8499999999998273,2.446725606918335
2.824999999999827,2.4440817832946777
2.7999999999998266,2.4489805698394775
2.7749999999998263,2.4405617713928223
2.749999999999826,2.4473180770874023
2.7249999999998256,2.4454660415649414
2.699999999999825,2.444124221801758
2.674999999999825,2.4436194896698
2.6499999999998245,2.4473955631256104
2.624999999999824,2.443495750427246
2.599999999999824,2.4430534839630127
2.5749999999998234,2.4468462467193604
2.549999999999823,2.4482929706573486
2.5249999999998227,2.4462316036224365
2.4999999999998224,2.3939006328582764
2.474999999999822,2.444551706314087
2.4499999999998217,2.444936990737915
2.4249999999998213,2.392669439315796
2.399999999999821,2.33573055267334
2.3749999999998206,2.3921689987182617
2.3499999999998202,2.3371188640594482
2.32499999999982,2.3349618911743164
2.2999999999998195,2.3398711681365967
2.274999999999819,2.2835605144500732
2.249999999999819,2.3381762504577637
2.2249999999998185,2.2807955741882324
2.199999999999818,2.2823472023010254
2.1749999999998177,2.280702829360962
2.1499999999998174,2.2768332958221436
2.124999999999817,2.284740686416626
2.0999999999998167,2.228076457977295
2.0749999999998163,2.2808806896209717
2.049999999999816,2.2804698944091797
2.0249999999998156,2.172170877456665
1.9999999999998153,2.2281651496887207
1.974999999999815,2.1753182411193848
1.9499999999998145,2.2299468517303467
1.9249999999998142,2.1232399940490723
1.8999999999998138,2.119709014892578
1.8749999999998135,2.11924409866333
1.8499999999998131,2.066593647003174
1.8249999999998128,1.958519697189331
1.7999999999998124,1.9072500467300415
1.774999999999812,1.9577685594558716
1.7499999999998117,1.954723834991455
1.7249999999998114,2.0143232345581055
1.699999999999811,2.010265588760376
1.6749999999998106,2.062788963317871
1.6499999999998103,1.8987603187561035
1.62499999999981,1.8490400314331055
1.5999999999998096,1.9021451473236084
1.5749999999998092,1.959120750427246
1.5499999999998089,1.9020169973373413
1.5249999999998085,1.8474843502044678
1.4999999999998082,1.7391027212142944
1.4749999999998078,1.6834309101104736
1.4499999999998074,1.630257248878479
1.424999999999807,1.6316320896148682
1.3999999999998067,1.6850594282150269
1.3749999999998064,1.685178518295288
1.349999999999806,1.5785294771194458
1.3249999999998057,1.5756877660751343
1.2999999999998053,1.5737718343734741
1.274999999999805,1.5200352668762207
1.2499999999998046,1.5753904581069946
1.2249999999998042,1.521024465560913
1.199999999999804,1.5182043313980103
1.1749999999998035,1.576069712638855
1.1499999999998032,1.5201733112335205
1.1249999999998028,1.4663689136505127
1.0999999999998025,1.5164575576782227
1.0749999999998021,1.4648661613464355
1.0499999999998018,1.4679924249649048
1.0249999999998014,1.412676453590393
0.999999999999801,1.3586170673370361
0.9749999999998007,1.4090336561203003
0.9499999999998003,1.4657062292099
0.9249999999998,1.3041456937789917
0.8999999999997996,1.3570425510406494
0.8749999999997993,1.300410509109497
0.8499999999997989,1.3044143915176392
0.8249999999997986,1.1983224153518677
0.7999999999997982,1.2514185905456543
0.7749999999997979,1.250491738319397
0.7499999999997975,1.190354347229004
0.7249999999997971,1.13692307472229
0.6999999999997968,1.1956158876419067
0.6749999999997964,1.0933352708816528
0.6499999999997961,0.9840912222862244
0.6249999999997957,0.7622860670089722
