Ht,chi,gamma,direction
1.4,-0.034016668796539314,1e-07,up
1.6,0.34671722352504725,1e-07,up
1.8,0.5558214485645293,1e-07,up
2.0,0.4828150933608412,1e-07,up
2.2,0.6108948606997727,1e-07,up
2.4,0.5535075808875262,1e-07,up
2.6,0.02533089742064475,1e-07,up
2.8,0.32374791242182244,1e-07,up
3.0,0.13769868761301038,1e-07,up
3.2,0.26442049816250796,1e-07,up
3.4,0.4716592943295836,1e-07,up
3.6,0.5298672541975974,1e-07,up
3.8,0.031017951667308804,1e-07,up
4.0,0.1915028570219874,1e-07,up
4.2,0.24110841006040568,1e-07,up
4.4,0.3085511159151792,1e-07,up
4.6,0.19279679656028742,1e-07,up
4.8,0.3746761037036776,1e-07,up
5.0,0.2104323743842542,1e-07,up
5.2,0.26190365292131895,1e-07,up
5.4,0.44169824942946423,1e-07,up
5.6,0.3971497081220149,1e-07,up
5.8,0.23964060284197328,1e-07,up
6.0,0.33497855812311167,1e-07,up
6.2,0.35080305486917485,1e-07,up
6.4,0.4930226132273673,1e-07,up
6.6,0.5621870206668972,1e-07,up
6.8,0.5115216262638568,1e-07,up
7.0,0.560156154911965,1e-07,up
7.2,0.4897631611675023,1e-07,up
7.4,0.4735728343948721,1e-07,up
7.6,0.43592642666771997,1e-07,up
7.8,0.5216363742947577,1e-07,up
8.0,0.5272676231106742,1e-07,up
8.0,0.45494256820529694,1e-07,down
7.8,0.5386552400887011,1e-07,down
7.6,0.5584133137017487,1e-07,down
7.4,0.4169184658676385,1e-07,down
7.2,0.5322248563170432,1e-07,down
7.0,0.42726536327973,1e-07,down
6.8,0.3786546643823384,1e-07,down
6.6,0.4110882272943853,1e-07,down
6.4,0.28229673951864237,1e-07,down
6.2,0.4819013359956443,1e-07,down
6.0,0.3558218143880367,1e-07,down
5.8,0.3843833459541201,1e-07,down
5.6,0.26124101318418974,1e-07,down
5.4,0.19475137256085867,1e-07,down
5.2,0.42040260229259724,1e-07,down
5.0,0.3704090155661106,1e-07,down
4.8,0.46701688319444645,1e-07,down
4.6,0.23971008323132986,1e-07,down
4.4,0.22826402634382242,1e-07,down
4.2,0.15971864014863965,1e-07,down
4.0,0.2051434554159641,1e-07,down
3.8,0.4624841406475752,1e-07,down
3.6,0.3456351428758352,1e-07,down
3.4,0.4533086763694882,1e-07,down
3.2,0.05903839366510508,1e-07,down
3.0,0.4347100527957081,1e-07,down
2.8,0.06186895631253717,1e-07,down
2.6,0.2163914078846573,1e-07,down
2.4,0.1789404451847076,1e-07,down
2.2,0.32786042522639025,1e-07,down
2.0,0.09049609489738937,1e-07,down
1.8,0.32895185612142075,1e-07,down
1.6,0.3107232758775353,1e-07,down
1.4,0.3538691289722919,1e-07,down
1.2,0.31138593517243857,1e-07,down
1.0,0.3154626465402543,1e-07,down
0.8,0.320740470662713,1e-07,down
0.6,0.26871581189334387,1e-07,down
0.4,0.425082136876881,1e-07,down
0.2,0.21077797003090376,1e-07,down
-0.0,0.25964641571044916,1e-07,down
-0.0,0.25964641571044916,1e-07,up
0.2,0.5201391893206163,1e-07,up
0.4,0.03595815040171145,1e-07,up
0.6,0.15273482911288735,1e-07,up
0.8,0.12214294821023938,1e-07,up
1.0,0.22932568751275534,1e-07,up
1.2,0.013412110507488239,1e-07,up
1.4,0.2118466831743717,1e-07,up
1.6,0.07607181929051875,1e-07,up
1.8,0.258192341774702,1e-07,up
2.0,0.2398663200438022,1e-07,up
2.2,0.22644766047596926,1e-07,up
2.4,0.2057901993393898,1e-07,up
2.6,0.1951190680265426,1e-07,up
2.8,0.5425385693088173,1e-07,up
3.0,0.23784261150285596,1e-07,up
3.2,0.2780341506004333,1e-07,up
3.4,0.238479271531105,1e-07,up
3.6,0.3297029193490743,1e-07,up
3.8,0.19428837858140466,1e-07,up
4.0,0.3611555038951336,1e-07,up
4.2,0.26951833255589003,1e-07,up
4.4,0.26373439724557096,1e-07,up
4.6,0.36014782148413355,1e-07,up
4.8,0.35916428072960105,1e-07,up
5.0,0.28938695183023805,1e-07,up
5.2,0.3671099209459498,1e-07,up
5.4,0.45770821906626213,1e-07,up
5.6,0.3491387832909822,1e-07,up
5.8,0.542731625959277,1e-07,up
6.0,0.3891795396339148,1e-07,up
6.2,0.5370880514383315,1e-07,up
6.4,0.3234762623906135,1e-07,up
6.6,0.5558284148573874,1e-07,up
6.8,0.4215295873582362,1e-07,up
7.0,0.5684701986610888,1e-07,up
7.2,0.5766663923859595,1e-07,up
7.4,0.4269342552870511,1e-07,up
7.6,0.5620121210813521,1e-07,up
7.8,0.43757137190550555,1e-07,up
8.0,0.5375737687572836,1e-07,up
8.0,0.49181717925239343,1e-07,down
7.8,0.544690804556012,1e-07,down
7.6,0.509206412360072,1e-07,down
7.4,0.5665722899138926,1e-07,down
7.2,0.5237878581974654,1e-07,down
7.0,0.5750532746315001,1e-07,down
6.8,0.5410379571840166,1e-07,down
6.6,0.5034412816166877,1e-07,down
6.4,0.47038612142205233,1e-07,down
6.2,0.31594329606741656,1e-07,down
6.0,0.4279941584682091,1e-07,down
5.8,0.28195708431303496,1e-07,down
5.6,0.3156558629125356,1e-07,down
5.4,0.313643121800851,1e-07,down
5.2,0.252197572030127,1e-07,down
5.0,0.46490103506948793,1e-07,down
4.8,0.32014169543981547,1e-07,down
4.6,0.3528677802532911,1e-07,down
4.4,0.3053501654067076,1e-07,down
4.2,0.385385550558567,1e-07,down
4.0,0.31895438395440573,1e-07,down
3.8,0.4405173687264322,1e-07,down
3.6,0.18272818252444264,1e-07,down
3.4,0.2716826647520065,1e-07,down
3.2,0.36023691855370993,1e-07,down
3.0,0.2338497638702392,1e-07,down
2.8,0.4254006049595773,1e-07,down
2.6,0.45665993308648456,1e-07,down
2.4,0.27227647043764586,1e-07,down
2.2,0.2999755665659904,1e-07,down
2.0,0.43530899286270136,1e-07,down
1.8,0.3519944809377193,1e-07,down
1.6,0.3834866685792803,1e-07,down
1.4,0.04571052640676497,1e-07,down
1.2,0.34836756251752365,1e-07,down
1.0,0.17514572478830812,1e-07,down
0.8,0.213877560570836,1e-07,down
0.6,0.4223323473706841,1e-07,down
0.4,0.42824203148484224,1e-07,down
0.2,0.4252780498936771,1e-07,down
-0.0,0.015135509893298142,1e-07,down
-0.0,0.015135509893298142,1e-07,up
0.2,0.3425638377666473,1e-07,up
0.4,0.4611678961664437,1e-07,up
0.6,0.49870369210839266,1e-07,up
0.8,0.4969946555793285,1e-07,up
1.0,-0.21512513235211367,1e-07,up
1.2,-0.00890612788498404,1e-07,up
1.4,-0.07347846217453478,1e-07,up
1.6,-0.05677524348720909,1e-07,up
1.8,-0.010834836866706625,1e-07,up
2.0,0.0049542430788278415,1e-07,up
2.2,0.37595945410430426,1e-07,up
2.4,-0.09973923396319151,1e-07,up
2.6,0.1478118477389216,1e-07,up
2.8,0.40359687432646746,1e-07,up
3.0,-0.05672587826848029,1e-07,up
3.2,0.5097189620137214,1e-07,up
3.4,-0.036210669670254006,1e-07,up
3.6,0.07582300528883933,1e-07,up
3.8,0.37357522081583733,1e-07,up
4.0,0.672669126652181,1e-07,up
4.2,0.06814407557249068,1e-07,up
4.4,0.4376849308609962,1e-07,up
4.6,0.4976091603748499,1e-07,up
4.8,0.5903353169560431,1e-07,up
5.0,0.5193726351717486,1e-07,up
5.2,0.5697926206012197,1e-07,up
5.4,0.08818121347576376,1e-07,up
5.6,0.48804609943181265,1e-07,up
5.8,0.6156629249453544,1e-07,up
6.0,0.19637402612715957,1e-07,up
6.2,0.37505567446351046,1e-07,up
6.4,0.2717837002128362,1e-07,up
6.6,0.43411977216601366,1e-07,up
6.8,0.3307228628545999,1e-07,up
7.0,0.5617683818563818,1e-07,up
7.2,0.4526200722903012,1e-07,up
7.4,0.5849329493939875,1e-07,up
7.6,0.5110629377886652,1e-07,up
7.8,0.44899662956595415,1e-07,up
8.0,0.5105017470195888,1e-07,up
8.0,0.44354277616366733,1e-07,down
7.8,0.4525181939825415,1e-07,down
7.6,0.5186372511088847,1e-07,down
7.4,0.5681013083085417,1e-07,down
7.2,0.444079078733921,1e-07,down
7.0,0.5604763161391019,1e-07,down
6.8,0.6040213629603385,1e-07,down
6.6,0.3642601333558559,1e-07,down
6.4,0.5044342437759041,1e-07,down
6.2,0.5635291952639817,1e-07,down
6.0,0.58423123229295,1e-07,down
5.8,0.5063046850264071,1e-07,down
5.6,0.6238735590595751,1e-07,down
5.4,0.4379673041403293,1e-07,down
5.2,0.09718263708055017,1e-07,down
5.0,0.305586714297533,1e-07,down
4.8,0.1791700178291648,1e-07,down
4.6,0.2832826322410255,1e-07,down
4.4,0.34485758515074844,1e-07,down
4.2,0.11389588005840774,1e-07,down
4.0,0.2393614764732774,1e-07,down
3.8,0.21586997248232362,1e-07,down
3.6,0.1589369140565395,1e-07,down
3.4,0.17289022915065286,1e-07,down
3.2,0.24921993725001806,1e-07,down
3.0,0.29149141177185806,1e-07,down
2.8,0.16420888341963288,1e-07,down
2.6,0.19839603081345553,1e-07,down
2.4,0.37537351902574295,1e-07,down
2.2,0.3604231174103915,1e-07,down
2.0,0.41078829113394016,1e-07,down
1.8,0.19424669444561002,1e-07,down
1.6,0.25349929183721537,1e-07,down
1.4,0.4836192354559897,1e-07,down
1.2,0.1060862112790346,1e-07,down
1.0,0.18881008401513094,1e-07,down
0.8,0.06858694553375241,1e-07,down
0.6,0.30916956625878805,1e-07,down
0.4,0.2665894944220781,1e-07,down
0.2,0.286225713789463,1e-07,down
-0.0,0.16250377148389814,1e-07,down
-0.0,0.16250377148389814,1e-07,up
0.2,0.14298154227435586,1e-07,up
0.4,0.1309655215591192,1e-07,up
0.6,0.2017607660964131,1e-07,up
0.8,0.030405735597014417,1e-07,up
1.0,0.09482074854895471,1e-07,up
1.2,0.14786130376160142,1e-07,up
1.4,0.10948958247900008,1e-07,up
1.6,0.20076840650290248,1e-07,up
1.8,0.05813767015933989,1e-07,up
2.0,0.1232207268476486,1e-07,up
2.2,0.31600636662915343,1e-07,up
2.4,0.2581839589402079,1e-07,up
2.6,0.2827111100777983,1e-07,up
2.8,0.12510337494313714,1e-07,up
3.0,0.2042084978893399,1e-07,up
3.2,0.17778220260515806,1e-07,up
3.4,0.2862077690660953,1e-07,up
3.6,0.4162876112386584,1e-07,up
3.8,0.11807713005691765,1e-07,up
4.0,0.16966813430190084,1e-07,up
4.2,0.3873417750000953,1e-07,up
4.4,0.19980355910956854,1e-07,up
4.6,0.4319546371698379,1e-07,up
4.8,0.3996308213099836,1e-07,up
5.0,0.18300816975533957,1e-07,up
5.2,0.39078158233314747,1e-07,up
5.4,0.2957041040062904,1e-07,up
5.6,0.3979828096926211,1e-07,up
5.8,0.4442784171551465,1e-07,up
6.0,0.39320380892604584,1e-07,up
6.2,0.3112700786441564,1e-07,up
6.4,0.35437682829797257,1e-07,up
6.6,0.48916444182395924,1e-07,up
6.8,0.4568196237087249,1e-07,up
7.0,0.4007399287074804,1e-07,up
7.2,0.4596037231385707,1e-07,up
7.4,0.47280086018145073,1e-07,up
7.6,0.45347034186124796,1e-07,up
7.8,0.5109329838305712,1e-07,up
8.0,0.42699035909026856,1e-07,up
8.0,0.47138862684369076,1e-07,down
7.8,0.4530971162021159,1e-07,down
7.6,0.4560371562838553,1e-07,down
7.4,0.47500253096222866,1e-07,down
7.2,0.5582360513508319,1e-07,down
7.0,0.4266058113425969,1e-07,down
6.8,0.4019391706679015,1e-07,down
6.6,0.4106068477267399,1e-07,down
6.4,0.3335470892488956,1e-07,down
6.2,0.33297961018979544,1e-07,down
6.0,0.2523274049162864,1e-07,down
5.8,0.3044989006593823,1e-07,down
5.6,0.2658793963491916,1e-07,down
5.4,0.40162649657577265,1e-07,down
5.2,0.39474080724176014,1e-07,down
5.0,0.29655422084033484,1e-07,down
4.8,0.39467127341777086,1e-07,down
4.6,0.1457027895376086,1e-07,down
4.4,0.2871477752923965,1e-07,down
4.2,0.2729783672839403,1e-07,down
4.0,0.3313872162252664,1e-07,down
3.8,0.0994809968397021,1e-07,down
3.6,0.2844397313892841,1e-07,down
3.4,0.4661021484062075,1e-07,down
3.2,-0.015538846608251337,1e-07,down
3.0,0.28103425051085645,1e-07,down
2.8,0.28541852161288256,1e-07,down
2.6,0.13679241016507146,1e-07,down
2.4,0.33918840531259764,1e-07,down
2.2,0.42898958642035717,1e-07,down
2.0,0.4250321482541039,1e-07,down
1.8,0.17797224875539538,1e-07,down
1.6,0.5237149521708487,1e-07,down
1.4,0.29955898970365513,1e-07,down
1.2,0.5269975177943705,1e-07,down
1.0,0.3695485703647136,1e-07,down
0.8,0.15859020501375196,1e-07,down
0.6,0.17445433884859082,1e-07,down
0.4,0.1941583454608917,1e-07,down
0.2,0.6034055475029162,1e-07,down
-0.0,0.3928633872419595,1e-07,down
-0.0,0.3928633872419595,1e-07,up
0.2,0.48798922821879376,1e-07,up
0.4,0.1512854434549808,1e-07,up
0.6,0.18579038977622986,1e-07,up
0.8,0.06500424444675444,1e-07,up
1.0,0.3140125260688364,1e-07,up
1.2,0.2857940748799592,1e-07,up
1.4,0.15461204294115302,1e-07,up
1.6,0.2666628181468695,1e-07,up
1.8,0.09017534181475638,1e-07,up
2.0,0.25956359505653376,1e-07,up
2.2,0.09125403035432099,1e-07,up
2.4,0.20428788149729368,1e-07,up
2.6,0.18215083330869672,1e-07,up
2.8,0.3089343532919884,1e-07,up
3.0,0.08360119722783564,1e-07,up
3.2,0.35410094447433943,1e-07,up
3.4,0.2313061873428523,1e-07,up
3.6,0.25489584356546396,1e-07,up
3.8,0.19730179756879804,1e-07,up
4.0,0.4090463812462985,1e-07,up
4.2,0.18351900018751616,1e-07,up
4.4,0.26134515739977354,1e-07,up
4.6,0.37369043007493014,1e-07,up
4.8,0.20380116067826745,1e-07,up
5.0,0.3936377633363008,1e-07,up
5.2,0.4213084690272807,1e-07,up
5.4,0.459801995428279,1e-07,up
5.6,0.3101324718445539,1e-07,up
5.8,0.44166534068062896,1e-07,up
6.0,0.6297127269208429,1e-07,up
6.2,0.6428150366991757,1e-07,up
6.4,0.6321698911488054,1e-07,up
6.6,0.5776781048625707,1e-07,up
6.8,0.2670176420360803,1e-07,up
7.0,0.43858998082578177,1e-07,up
7.2,0.6054207849083467,1e-07,up
7.4,0.5449015386402606,1e-07,up
7.6,0.44133830722421397,1e-07,up
7.8,0.4311740854755043,1e-07,up
8.0,0.4332141689956187,1e-07,up
8.0,0.5258150100708007,1e-07,down
7.8,0.6117606349289416,1e-07,down
7.6,0.6213400699198245,1e-07,down
7.4,0.45964397490024556,1e-07,down
7.2,0.632324987091124,1e-07,down
7.0,0.4155456852167844,1e-07,down
6.8,0.4483958252239972,1e-07,down
6.6,0.5184663161635398,1e-07,down
6.4,0.5005600489675998,1e-07,down
6.2,0.26577346771955485,1e-07,down
6.0,0.31909527070820326,1e-07,down
5.8,0.20468208985403177,1e-07,down
5.6,0.5101003050804137,1e-07,down
5.4,0.404597871005535,1e-07,down
5.2,0.23062756657600397,1e-07,down
5.0,0.3408265411853789,1e-07,down
4.8,0.12653181701898572,1e-07,down
4.6,0.45650622434914107,1e-07,down
4.4,0.21152998507022852,1e-07,down
4.2,0.34943808615207667,1e-07,down
4.0,0.2674722075462341,1e-07,down
3.8,0.39348867908120144,1e-07,down
3.6,0.3251942303031683,1e-07,down
3.4,0.30026008747518057,1e-07,down
3.2,0.1958307940512895,1e-07,down
3.0,0.2469365363940596,1e-07,down
2.8,0.20472770370543,1e-07,down
2.6,0.19993352796882388,1e-07,down
2.4,0.4181988015770911,1e-07,down
2.2,0.14569636806845662,1e-07,down
2.0,0.2841851615812629,1e-07,down
1.8,0.31079001724719996,1e-07,down
1.6,0.444532036781311,1e-07,down
1.4,0.45730855129659165,1e-07,down
1.2,0.46181409433484066,1e-07,down
1.0,0.5275970436632632,1e-07,down
0.8,0.18512421101331708,1e-07,down
0.6,0.38648632820695633,1e-07,down
0.4,0.164587702602148,1e-07,down
0.2,0.5968828499317168,1e-07,down
-0.0,0.3983407439664005,1e-07,down
-0.0,0.3983407439664005,1e-07,up
0.2,0.5858774273656308,1e-07,up
0.4,0.5242568850517272,1e-07,up
0.6,0.4410216204996686,1e-07,up
0.8,0.4749689067539292,1e-07,up
1.0,0.48929595807567233,1e-07,up
1.2,0.267164085060358,1e-07,up
1.4,0.44205783866345877,1e-07,up
1.6,0.3796693226322531,1e-07,up
1.8,0.5370776094496249,1e-07,up
2.0,0.2491874322295188,1e-07,up
2.2,0.34121728315949434,1e-07,up
2.4,0.24704345688223836,1e-07,up
2.6,0.4155045878142118,1e-07,up
2.8,0.3009370677173137,1e-07,up
3.0,0.15425917133688924,1e-07,up
3.2,0.598998924717307,1e-07,up
3.4,0.2505091689527034,1e-07,up
3.6,0.5356725752353667,1e-07,up
3.8,0.38201072905212635,1e-07,up
4.0,0.2287470996379852,1e-07,up
4.2,0.18853003531694407,1e-07,up
4.4,0.5171716706827282,1e-07,up
4.6,0.36722118034958834,1e-07,up
4.8,0.21637380495667452,1e-07,up
5.0,0.23331368342041964,1e-07,up
5.2,0.5884059816598891,1e-07,up
5.4,0.4037352502346038,1e-07,up
5.6,0.3900464908219874,1e-07,up
5.8,0.4165700152516364,1e-07,up
6.0,0.4219846203923225,1e-07,up
6.2,0.2598652467131614,1e-07,up
6.4,0.4004249349236488,1e-07,up
6.6,0.3138514757156371,1e-07,up
6.8,0.4035500660538673,1e-07,up
7.0,0.5846942644566296,1e-07,up
7.2,0.43487516604363907,1e-07,up
7.4,0.5946935489773749,1e-07,up
7.6,0.5711827520281075,1e-07,up
7.8,0.478267541155219,1e-07,up
8.0,0.5538497455418109,1e-07,up
8.0,0.4873518930398858,1e-07,down
7.8,0.5696736313402652,1e-07,down
7.6,0.5987983625382184,1e-07,down
7.4,0.4488920737057923,1e-07,down
7.2,0.4489742387086152,1e-07,down
7.0,0.4592999294400214,1e-07,down
6.8,0.6108094481751322,1e-07,down
6.6,0.552807006984949,1e-07,down
6.4,0.5631941370666026,1e-07,down
6.2,0.46340119279921044,1e-07,down
6.0,0.23910553473979232,1e-07,down
5.8,0.30399632640182966,1e-07,down
5.6,0.32206142693758,1e-07,down
5.4,0.28991620661690826,1e-07,down
5.2,0.08634854666888712,1e-07,down
5.0,0.25492685590870673,1e-07,down
4.8,0.10407173726707694,1e-07,down
4.6,0.3371870014816522,1e-07,down
4.4,0.38945658504962916,1e-07,down
4.2,0.3786191605031489,1e-07,down
4.0,0.10264806449413298,1e-07,down
3.8,0.1986251445196103,1e-07,down
3.6,0.3672414906322956,1e-07,down
3.4,0.5330175964627414,1e-07,down
3.2,0.5555066894739865,1e-07,down
3.0,0.036350358277559267,1e-07,down
2.8,0.3810088504105805,1e-07,down
2.6,0.573827749933116,1e-07,down
2.4,0.6589684374630451,1e-07,down
2.2,-0.017309458926320076,1e-07,down
2.0,0.15176223404705522,1e-07,down
1.8,0.23192534921690816,1e-07,down
1.6,0.3483844846487044,1e-07,down
1.4,0.4265062473714351,1e-07,down
1.2,0.04698206670582293,1e-07,down
1.0,0.2814040314406156,1e-07,down
0.8,0.5246769357472657,1e-07,down
0.6,0.36447521112859244,1e-07,down
0.4,0.011451810598373411,1e-07,down
0.2,0.2179336696863174,1e-07,down
-0.0,0.24309727549552915,1e-07,down
-0.0,0.24309727549552915,1e-07,up
0.2,0.0051750689744949315,1e-07,up
0.4,0.1114019453525543,1e-07,up
0.6,0.2967307791113853,1e-07,up
0.8,0.2984426021575927,1e-07,up
1.0,-0.05520065128803253,1e-07,up
1.2,0.3106404840946197,1e-07,up
1.4,-0.002535320818424228,1e-07,up
1.6,0.09706410020589827,1e-07,up
1.8,0.03730180114507674,1e-07,up
2.0,0.10383675247430799,1e-07,up
2.2,0.07827857881784439,1e-07,up
2.4,0.1829915903508663,1e-07,up
2.6,0.32207756675779814,1e-07,up
2.8,0.18183773010969156,1e-07,up
3.0,0.2548294365406036,1e-07,up
3.2,0.3191644474864005,1e-07,up
3.4,0.2181710712611675,1e-07,up
3.6,0.3380044326186179,1e-07,up
3.8,0.4132633246481418,1e-07,up
4.0,0.26036018133163447,1e-07,up
4.2,0.3847410334274172,1e-07,up
4.4,0.2821663543581962,1e-07,up
4.6,0.37798028439283365,1e-07,up
4.8,0.4274141108617186,1e-07,up
5.0,0.19392759304173524,1e-07,up
5.2,0.3443629870889708,1e-07,up
5.4,0.42863562144339074,1e-07,up
5.6,0.511861388105899,1e-07,up
5.8,0.29673960432410235,1e-07,up
6.0,0.4510487690567969,1e-07,up
6.2,0.2472242191433906,1e-07,up
6.4,0.46708100289106363,1e-07,up
6.6,0.4390352349728345,1e-07,up
6.8,0.5461266878992318,1e-07,up
7.0,0.4336464134976267,1e-07,up
7.2,0.4070424323435872,1e-07,up
7.4,0.4377941102720796,1e-07,up
7.6,0.512444308027625,1e-07,up
7.8,0.4335739985108375,1e-07,up
8.0,0.470044845715165,1e-07,up
8.0,0.483341566286981,1e-07,down
7.8,0.5394494123756884,1e-07,down
7.6,0.46680617332458485,1e-07,down
7.4,0.4904653504490851,1e-07,down
7.2,0.461826093494892,1e-07,down
7.0,0.5781937018036841,1e-07,down
6.8,0.36659163143485773,1e-07,down
6.6,0.38729266356676806,1e-07,down
6.4,0.6834747530519961,1e-07,down
6.2,0.5575297120958566,1e-07,down
6.0,0.418025255203247,1e-07,down
5.8,0.33500259835273016,1e-07,down
5.6,0.4583969712257384,1e-07,down
5.4,0.5361304040998219,1e-07,down
5.2,0.40779744181782,1e-07,down
5.0,0.26579261198639864,1e-07,down
4.8,0.45448844321072096,1e-07,down
4.6,0.2883025929331779,1e-07,down
4.4,0.393525718973251,1e-07,down
4.2,0.19637705129571256,1e-07,down
4.0,0.32371657108888025,1e-07,down
3.8,0.22021801630035037,1e-07,down
3.6,0.3329438008368015,1e-07,down
3.4,0.5160988625138998,1e-07,down
3.2,0.06456686556339263,1e-07,down
3.0,0.45147953741252417,1e-07,down
2.8,0.3109872536733746,1e-07,down
2.6,0.34947673417627806,1e-07,down
2.4,0.2701602261513471,1e-07,down
2.2,0.2710910458117723,1e-07,down
2.0,0.23454916849732393,1e-07,down
1.8,0.26637674495577807,1e-07,down
1.6,0.33507848184672173,1e-07,down
1.4,0.1701764166355133,1e-07,down
1.2,0.3043237028177827,1e-07,down
1.0,0.19950064830482003,1e-07,down
0.8,0.25958133116364474,1e-07,down
0.6,0.1835427889600396,1e-07,down
0.4,0.34831157047301525,1e-07,down
0.2,0.10130196996033189,1e-07,down
-0.0,0.49130925163626665,1e-07,down
-0.0,0.49130925163626665,1e-07,up
0.2,0.29848955944180483,1e-07,up
0.4,0.5592059083282946,1e-07,up
0.6,-0.014188712462782867,1e-07,up
0.8,0.29256474878638977,1e-07,up
1.0,0.43314473144710053,1e-07,up
1.2,0.44380438327789296,1e-07,up
1.4,-0.04854682832956314,1e-07,up
1.6,0.21058843808714298,1e-07,up
1.8,0.27364260330796236,1e-07,up
2.0,0.10541583597660062,1e-07,up
2.2,0.15658726729452604,1e-07,up
2.4,0.17647352442145345,1e-07,up
2.6,0.15060431417077777,1e-07,up
2.8,0.259802047163248,1e-07,up
3.0,0.13730501197278497,1e-07,up
3.2,0.35347224771976465,1e-07,up
3.4,0.12488331319764255,1e-07,up
3.6,0.26205152645707125,1e-07,up
3.8,0.23058537673205134,1e-07,up
4.0,0.3587135751731693,1e-07,up
4.2,0.661005301401019,1e-07,up
4.4,0.6355227269232271,1e-07,up
4.6,0.031248002313077426,1e-07,up
4.8,0.16382341086864466,1e-07,up
5.0,0.48362473398447026,1e-07,up
5.2,0.7387927491217849,1e-07,up
5.4,0.04225755482912062,1e-07,up
5.6,0.2629240527749061,1e-07,up
5.8,0.34370448067784304,1e-07,up
6.0,0.20077279955148694,1e-07,up
6.2,0.4375294223427772,1e-07,up
6.4,0.596767971292138,1e-07,up
6.6,0.7183941770344973,1e-07,up
6.8,0.7372278468683361,1e-07,up
7.0,0.3224133672192692,1e-07,up
7.2,0.4541735034435987,1e-07,up
7.4,0.39176157512702037,1e-07,up
7.6,0.5517463348805903,1e-07,up
7.8,0.44498296827077854,1e-07,up
8.0,0.5170748773962258,1e-07,up
8.0,0.5186225250363349,1e-07,down
7.8,0.5765693746507167,1e-07,down
7.6,0.597666587680578,1e-07,down
7.4,0.6007090620696544,1e-07,down
7.2,0.5833194330334662,1e-07,down
7.0,0.5748426197096704,1e-07,down
6.8,0.557697907090187,1e-07,down
6.6,0.3817999958992004,1e-07,down
6.4,0.3579282537102699,1e-07,down
6.2,0.4904011394828557,1e-07,down
6.0,0.5448412969708442,1e-07,down
5.8,0.33159986138343805,1e-07,down
5.6,0.37548671662807453,1e-07,down
5.4,0.23791553825139994,1e-07,down
5.2,0.3863962739706039,1e-07,down
5.0,0.22359696682542554,1e-07,down
4.8,0.4124000705778598,1e-07,down
4.6,0.1649968028068542,1e-07,down
4.4,0.25023397058248514,1e-07,down
4.2,0.2705249590799212,1e-07,down
4.0,0.2791920825839042,1e-07,down
3.8,0.15177083760499951,1e-07,down
3.6,0.27956162020564074,1e-07,down
3.4,0.30996942892670626,1e-07,down
3.2,0.3870296664535999,1e-07,down
3.0,0.07369545660912989,1e-07,down
2.8,0.22543331608176229,1e-07,down
2.6,0.366269142832607,1e-07,down
2.4,0.2685913115274161,1e-07,down
2.2,0.3916888618841766,1e-07,down
2.0,0.10225163400173186,1e-07,down
1.8,0.0585573138669133,1e-07,down
1.6,0.037991298828274,1e-07,down
1.4,0.2173406211659312,1e-07,down
1.2,0.3212333386763929,1e-07,down
1.0,0.13725262042134995,1e-07,down
0.8,0.0895878958981484,1e-07,down
0.6,0.23050988372415301,1e-07,down
0.4,0.14748616190627215,1e-07,down
0.2,0.19066438497975466,1e-07,down
-0.0,0.03530908562242984,1e-07,down
-0.0,0.03530908562242984,1e-07,up
0.2,0.18379965797066686,1e-07,up
0.4,0.21642963448539373,1e-07,up
0.6,0.05768337985500692,1e-07,up
0.8,0.22900456233764996,1e-07,up
1.0,0.0616499906318495,1e-07,up
1.2,0.23513980023562905,1e-07,up
1.4,0.15157001093029973,1e-07,up
1.6,0.023216771427541968,1e-07,up
1.8,0.1929657151922583,1e-07,up
2.0,0.1822689967229962,1e-07,up
2.2,0.08947972441092132,1e-07,up
2.4,0.05978826712816952,1e-07,up
2.6,0.059540490619838224,1e-07,up
2.8,0.06628341041505335,1e-07,up
3.0,0.2313073836266994,1e-07,up
3.2,0.1772731393575668,1e-07,up
3.4,0.1752292215824127,1e-07,up
3.6,0.13664918392896652,1e-07,up
3.8,0.27564133331179613,1e-07,up
4.0,0.25307316891849035,1e-07,up
4.2,0.034598071128129945,1e-07,up
4.4,0.3253611885011195,1e-07,up
4.6,0.26050553470849985,1e-07,up
4.8,0.12711093574762342,1e-07,up
5.0,0.287711814045906,1e-07,up
5.2,0.14893668517470357,1e-07,up
5.4,0.23946448869537557,1e-07,up
5.6,0.22188524901866907,1e-07,up
5.8,0.2951067360118031,1e-07,up
6.0,0.366122756153345,1e-07,up
6.2,0.3844287768006324,1e-07,up
6.4,0.27332209027372295,1e-07,up
6.6,0.3245842983014881,1e-07,up
6.8,0.5192294139415025,1e-07,up
7.0,0.5458678145660086,1e-07,up
7.2,0.3930311258882283,1e-07,up
7.4,0.4659688149113207,1e-07,up
7.6,0.5463923662900924,1e-07,up
7.8,0.5553040485829114,1e-07,up
8.0,0.5002149026840924,1e-07,up
8.0,0.4295850661583244,1e-07,down
7.8,0.5234992410987614,1e-07,down
7.6,0.5037330118939279,1e-07,down
7.4,0.43496304936707014,1e-07,down
7.2,0.39014800265431393,1e-07,down
7.0,0.6189545243978499,1e-07,down
6.8,0.4448167309165,1e-07,down
6.6,0.5727723911404609,1e-07,down
6.4,0.5002389457076787,1e-07,down
6.2,0.3254552632570266,1e-07,down
