i,Ht,chi
3,6.0,0.4774912819266318
4,6.0,0.4875461272895335
5,6.0,0.4457847047597169
6,6.0,0.36048672813922156
7,6.0,0.2628380991518497
8,6.0,0.2795612290501594
9,6.0,0.26627460867166514
10,2.0,0.7042645225301384
11,2.0,0.23350725695490834
12,2.0,0.12061695009469985
13,2.0,0.5013348748907446
14,2.0,0.19205151509959245
15,2.0,0.10600158758461473
16,2.0,0.301687691360712
17,2.0,0.29326927755028004
18,2.0,0.24174547567963597
19,2.0,0.3270742464810609
20,6.0,0.5801569145405664
21,6.0,0.4217847464606165
22,6.0,0.36400423198938364
23,6.0,0.4326029513031243
24,6.0,0.3757893629372119
25,6.0,0.3042012341320514
26,6.0,0.3286303840577602
27,6.0,0.324244923889637
28,6.0,0.41094314120709885
29,6.0,0.39923835918307304
0,6.0,0.7114718407392501
1,6.0,0.6452484801411628
2,6.0,0.5359047278761863
3,6.0,0.47475391626358027
4,6.0,0.4094691295176744
5,6.0,0.5119039118289946
6,6.0,0.4752678573131561
7,6.0,0.43964023143053044
8,6.0,0.43700301647186274
9,6.0,0.4069616347551346
10,2.0,0.7226350451819596
11,2.0,0.41127250529825676
12,2.0,0.580462660640478
13,2.0,0.21911479742266235
14,2.0,0.29282389208674425
15,2.0,0.2267948687076568
16,2.0,0.3313944498077034
17,2.0,0.2143664769828319
18,2.0,0.18797291070222852
19,2.0,0.18306453526020047
20,6.0,0.3347438115160911
21,6.0,0.3450182490050792
22,6.0,0.2680496014654636
23,6.0,0.6271694153547287
24,6.0,0.4564346652477979
25,6.0,0.31164425704628224
26,6.0,0.5567714422941207
27,6.0,0.40877395868301386
28,6.0,0.4260225493926554
29,6.0,0.47012159228324885
0,6.0,0.5142021626234053
1,6.0,0.35316621325910086
2,6.0,0.42692590132355684
3,6.0,0.33630367368459696
4,6.0,0.3639396652579307
5,6.0,0.4092112332582473
6,6.0,0.4576994474045931
7,6.0,0.3264226000756025
8,6.0,0.41685512824915344
9,6.0,0.3960946118459105
10,2.0,0.5072162767173721
11,2.0,0.3827120568603276
12,2.0,0.22233853663783515
13,2.0,0.4969963990151881
14,2.0,0.09923431184142824
15,2.0,0.5172154791653155
16,2.0,0.0011739544570445813
17,2.0,0.5084950458258389
18,2.0,0.43371603637933726
19,2.0,-0.04574729315936566
20,6.0,0.6023498736321925
21,6.0,0.30366674996912474
22,6.0,0.45664379745721806
23,6.0,0.3835476422682404
24,6.0,0.38894813426304603
25,6.0,0.43312106840312475
26,6.0,0.33019175659865135
27,6.0,0.3629130548797547
28,6.0,0.4082726892083882
29,6.0,0.3602843798871617
0,6.0,0.434816213324666
1,6.0,0.4062638960313051
2,6.0,0.3099701218307018
3,6.0,0.3041811622679233
4,6.0,0.24950281158089632
5,6.0,0.23938270658254618
6,6.0,0.3984041670337318
7,6.0,0.3404353260993957
8,6.0,0.3041891418397426
9,6.0,0.3706499068066478
10,2.0,0.6356149571947752
11,2.0,0.6799279339611529
12,2.0,0.3569567957893013
13,2.0,0.08145521860569713
14,2.0,0.0004772208631038607
15,2.0,0.5123690152540802
16,2.0,0.07794513832777736
17,2.0,0.024938497692346566
18,2.0,-0.008792198263108744
19,2.0,-0.028993447311222553
20,6.0,0.5400405805557965
21,6.0,0.4279499612748622
22,6.0,0.3521319254068657
23,6.0,0.3500918198842555
24,6.0,0.31073769181966776
25,6.0,0.3015006445348262
26,6.0,0.31480174697935576
27,6.0,0.31239283271133894
28,6.0,0.3013082090765237
29,6.0,0.2887137029320001
0,6.0,0.5935486145317552
1,6.0,0.47918918915092934
2,6.0,0.5464619360864161
3,6.0,0.46902311593294127
4,6.0,0.5301966369152068
5,6.0,0.31498140841722483
6,6.0,0.26600255072116846
7,6.0,0.24844457954168317
8,6.0,0.26667079329490656
9,6.0,0.28367569297552103
10,2.0,0.6482249312102794
11,2.0,0.3757137767970561
12,2.0,0.6483557112514972
13,2.0,0.4966026858892292
14,2.0,0.21826700493693346
15,2.0,0.12714120745658872
16,2.0,0.04858615249395369
17,2.0,0.6309388149529694
18,2.0,0.42914325371384615
19,2.0,0.16366154514253137
20,6.0,0.4825451113283633
21,6.0,0.4696442156564443
22,6.0,0.43681003898382176
23,6.0,0.3503119871020316
24,6.0,0.3153360486030578
25,6.0,0.34061060845851887
26,6.0,0.3255958035588264
27,6.0,0.27875072509050364
28,6.0,0.30063010007143015
29,6.0,0.42886578384786833
0,6.0,0.48151621222496027
1,6.0,0.5808697761967777
2,6.0,0.48772834668670834
3,6.0,0.4086495116353034
4,6.0,0.3032304365187883
5,6.0,0.31216642726212734
6,6.0,0.47872088104486454
7,6.0,0.42029610835015757
8,6.0,0.5175297501264139
9,6.0,0.3134203702211379
10,2.0,0.374087668955326
11,2.0,0.32343012467026705
12,2.0,0.1998851681128144
13,2.0,0.3934753984212875
14,2.0,0.23386834934353826
15,2.0,0.13347315741702911
16,2.0,0.26682755351066584
17,2.0,0.16007401421666143
18,2.0,0.12610630970448253
19,2.0,0.12535890436265615
20,6.0,0.48575493833050126
21,6.0,0.42421189136803145
22,6.0,0.36433123424649233
23,6.0,0.36298672482371325
24,6.0,0.4122437555342912
25,6.0,0.4514398928731679
26,6.0,0.3721434939652681
27,6.0,0.43419168889522547
28,6.0,0.3562929574400186
29,6.0,0.4369353046640753
0,6.0,0.5726728290319442
1,6.0,0.5513803772628306
2,6.0,0.37590699270367617
3,6.0,0.3784961495548486
4,6.0,0.35011471621692175
5,6.0,0.3355750907212495
6,6.0,0.5293610487133263
7,6.0,0.48220069892704476
8,6.0,0.34039358422160143
9,6.0,0.30063836835324753
10,2.0,0.6477394253015518
11,2.0,0.20324033685028547
12,2.0,0.007333885878324498
13,2.0,0.5572929400950669
14,2.0,0.10931028774939475
15,2.0,0.45200795680284495
16,2.0,0.1573993978090584
17,2.0,0.17107735387980935
18,2.0,0.09348297305405137
19,2.0,0.33078159252181644
20,6.0,0.43824884667992586
21,6.0,0.39594367891550053
22,6.0,0.3740654224529862
23,6.0,0.30400258302688593
24,6.0,0.4874775847420096
25,6.0,0.3858225867152213
26,6.0,0.4120072163641452
27,6.0,0.29804412648081774
28,6.0,0.4801142697688191
29,6.0,0.39563487097620953
0,6.0,0.5711431289091705
1,6.0,0.5726187573745846
2,6.0,0.6266425773501395
3,6.0,0.3730586729943752
4,6.0,0.30865795165300364
5,6.0,0.6505264961160718
6,6.0,0.4432887833099811
7,6.0,0.39364212937653054
8,6.0,0.4155482398346066
9,6.0,0.41825754428282375
10,2.0,0.7893754355609416
11,2.0,0.41455370932817454
12,2.0,0.7935148230753837
13,2.0,0.2511489428579807
14,2.0,0.5341513846069573
15,2.0,0.008189828418835525
16,2.0,0.02364070434123277
17,2.0,0.023146511055529107
18,2.0,0.4137249840423464
19,2.0,0.34469214174896473
20,6.0,0.6431770473718642
21,6.0,0.5229169903323053
22,6.0,0.613174747675657
23,6.0,0.4666708447039126
24,6.0,0.5582075344864278
25,6.0,0.5201552193611859
26,6.0,0.49657906964421267
27,6.0,0.48803793266415585
28,6.0,0.33978701010346407
29,6.0,0.5354972053319215
0,6.0,0.46216662228107447
1,6.0,0.36339287459850306
2,6.0,0.3538938388228416
3,6.0,0.31583038717508316
4,6.0,0.5929514877498149
5,6.0,0.42752346768975247
6,6.0,0.39205265603959555
7,6.0,0.40998039953410614
8,6.0,0.40952583402395243
9,6.0,0.441145566990599
10,2.0,0.7072980664670466
11,2.0,0.6856378819793462
12,2.0,0.6560729118064045
13,2.0,0.5859699565917252
14,2.0,0.07406384451314804
15,2.0,0.6554146576672791
16,2.0,0.4901048839092254
17,2.0,0.10961276385933158
18,2.0,0.714698288589716
19,2.0,0.4873892292380332
20,6.0,0.7127931118011473
21,6.0,0.4651573384180664
22,6.0,0.4353941772133111
23,6.0,0.3890127018094063
24,6.0,0.3718260526657104
25,6.0,0.4829149255529045
26,6.0,0.4031581617891788
27,6.0,0.4538818132132291
28,6.0,0.4356441609561443
29,6.0,0.40334104932844633
0,6.0,0.6825188184157013
1,6.0,0.6235989267006515
2,6.0,0.3670864291489123
3,6.0,0.5983830792829393
4,6.0,0.5512496242299675
5,6.0,0.25221628043800587
6,6.0,0.5463417693972586
7,6.0,0.2851807670667767
8,6.0,0.49651256483048195
9,6.0,0.5148216883244457
10,2.0,0.29610025417059654
11,2.0,0.06885468948166816
12,2.0,-0.009641038253903392
13,2.0,0.5240713357925414
14,2.0,0.016996801597997536
15,2.0,0.4277320727705955
16,2.0,0.0417377478443086
17,2.0,-0.10739973676390945
18,2.0,-0.06609732750803232
19,2.0,-0.09467810345813629
20,6.0,0.34213603660464276
21,6.0,0.21526031941175455
22,6.0,0.19788959249854085
23,6.0,0.6276933848857879
24,6.0,0.5546412933617829
25,6.0,0.542792074382305
26,6.0,0.5016233716160058
27,6.0,0.22474113851785651
28,6.0,0.5589583124965428
29,6.0,0.5238519571721553
0,6.0,0.4055145680904388
1,6.0,0.6172131095081567
2,6.0,0.360063899308443
3,6.0,0.29102465425967233
4,6.0,0.4557991882320493
5,6.0,0.3425826970487832
6,6.0,0.4054235126823186
7,6.0,0.32831547036767
8,6.0,0.3104208037257194
9,6.0,0.4200218557380139
10,2.0,0.5866746585816144
11,2.0,0.37772117555141443
12,2.0,0.524299170821905
13,2.0,0.4157589944079518
14,2.0,0.31615698710083956
15,2.0,0.2507334691472351
16,2.0,0.32780693098902697
17,2.0,0.1801436729729175
18,2.0,0.13020881637930867
19,2.0,0.18446128815412519
20,6.0,0.46094460971653456
21,6.0,0.4317721645347773
22,6.0,0.44279308430850495
23,6.0,0.3325660144910216
24,6.0,0.25954695045948023
25,6.0,0.20144364237785334
26,6.0,0.5495117753744124
27,6.0,0.2536704055964946
28,6.0,0.15153563022613523
29,6.0,0.5401976387947797
0,6.0,0.6564284600317478
1,6.0,0.5750377131626009
2,6.0,0.4390868619084357
3,6.0,0.4046396538615226
4,6.0,0.5698433220386504
5,6.0,0.4637458100914954
6,6.0,0.3247967064380645
7,6.0,0.5753653445863164
8,6.0,0.38338859379291534
9,6.0,0.4028450665064156
10,2.0,0.695541433058679
11,2.0,0.12045050412416453
12,2.0,-0.10506862029433249
13,2.0,-0.1100177615880966
14,2.0,0.7412967011332511
15,2.0,-0.12364107137545943
16,2.0,0.7111665308475493
17,2.0,0.6510650813579558
18,2.0,-0.12951040640473366
19,2.0,-0.19844185002148151
20,6.0,0.6517911432310938
21,6.0,0.4947658237069844
22,6.0,0.3227002546191215
23,6.0,0.3004652559757232
24,6.0,0.4960779547691344
25,6.0,0.3017657026648521
26,6.0,0.22324864566326136
27,6.0,0.44943289086222643
28,6.0,0.3395467773079871
29,6.0,0.2878564074635505
0,6.0,0.4902158454060554
1,6.0,0.43111874721944327
2,6.0,0.399273820221424
3,6.0,0.325119299814105
4,6.0,0.2884597925003618
5,6.0,0.518819729797542
6,6.0,0.4050718545913695
7,6.0,0.41708321124315256
8,6.0,0.39311192557215685
9,6.0,0.28321070410311217
10,2.0,0.45059771835803974
11,2.0,0.34379953419556836
12,2.0,0.07099903747439383
13,2.0,0.5907719638198613
14,2.0,0.08404058264568445
15,2.0,0.5454558776691555
16,2.0,0.0690128272399306
17,2.0,0.029345800168812265
18,2.0,-0.005516692064702518
19,2.0,0.026030661538243276
20,6.0,0.279909199103713
21,6.0,0.3404964555520564
22,6.0,0.35435865964973345
23,6.0,0.31302632880397135
24,6.0,0.3242626064456999
25,6.0,0.5288385348394512
26,6.0,0.47261050529778
27,6.0,0.4795952094718813
28,6.0,0.47191964648663987
29,6.0,0.4692878425121306
0,6.0,0.5968866497278212
1,6.0,0.4636217262595891
2,6.0,0.5591041296720504
3,6.0,0.36273738229647273
4,6.0,0.30715834279544646
5,6.0,0.2364954315125942
6,6.0,0.5902688093483447
7,6.0,0.414367564022541
8,6.0,0.4060682207345962
9,6.0,0.39000315219163884
10,2.0,0.6105981440050526
11,2.0,0.3029197342693805
12,2.0,0.34764831513166417
13,2.0,0.25710483826696867
14,2.0,0.41560894995927805
15,2.0,0.1739208679646253
16,2.0,0.3545618206262588
17,2.0,0.22469652444124216
18,2.0,0.2267494425177574
19,2.0,0.2351528629660606
20,6.0,0.568735010921955
21,6.0,0.38326189946383227
22,6.0,0.5570164844393729
23,6.0,0.3753546848893165
24,6.0,0.3767844513058662
25,6.0,0.398499549832195
26,6.0,0.5180706605315207
27,6.0,0.3750804960727691
28,6.0,0.43106109858490516
29,6.0,0.26226766314357514
0,6.0,0.48869307339191426
1,6.0,0.5253017035283846
2,6.0,0.4482412924990057
3,6.0,0.45879293046891684
4,6.0,0.42643489991314704
5,6.0,0.2995354048907756
6,6.0,0.4679417666047811
7,6.0,0.4018700327724217
8,6.0,0.2924811244010925
9,6.0,0.24816186353564257
10,2.0,0.4275396168231963
11,2.0,0.15462567470967764
12,2.0,0.42976570874452585
13,2.0,0.15509504231158638
14,2.0,0.17519456334412095
15,2.0,0.42825805721804494
16,2.0,0.3413207605481147
17,2.0,0.08765408489853142
18,2.0,0.40692092757672066
19,2.0,0.10688009345903991
20,6.0,0.31943444721400727
21,6.0,0.48528939858078946
22,6.0,0.3925888072699308
23,6.0,0.32261838205158705
24,6.0,0.35048771245055826
25,6.0,0.4149503037333488
26,6.0,0.3890533572994172
27,6.0,0.3343694019131362
28,6.0,0.24583363626152271
29,6.0,0.2851594761013984
0,6.0,0.5729196518659591
1,6.0,0.5645229443907737
2,6.0,0.5052630156278609
3,6.0,0.5001158043742179
4,6.0,0.4654936180013464
5,6.0,0.35349319316446776
6,6.0,0.3192216614261269
7,6.0,0.2940107038011774
8,6.0,0.6448133420199155
9,6.0,0.41727811843156803
10,2.0,0.7814426496624944
11,2.0,0.10473088175058361
12,2.0,-0.19789175316691396
13,2.0,-0.21937392279505727
14,2.0,-0.2509478814899921
15,2.0,-0.2098618820309639
16,2.0,0.7819297835230826
17,2.0,0.6686854129657148
18,2.0,0.6071508843451737
19,2.0,-0.1295680124312639
20,6.0,0.8533012103289364
21,6.0,0.3002152368426322
22,6.0,0.30447766371071333
23,6.0,0.7090616077184675
24,6.0,0.39296224806457747
25,6.0,0.5259270183742045
26,6.0,0.4240943491458892
27,6.0,0.34782353648915876
28,6.0,0.3070384329184889
29,6.0,0.587882213294506
0,6.0,0.6631434326991439
1,6.0,0.46591238677501673
2,6.0,0.4605906717479228
3,6.0,0.5249352548271417
4,6.0,0.5520153548568486
5,6.0,0.41303141042590136
6,6.0,0.3960784804075956
7,6.0,0.42456912808120245
8,6.0,0.48788365162909025
9,6.0,0.2683707661926746
10,2.0,1.0483484491705892
11,2.0,0.832614630460739
12,2.0,0.16542229801416392
13,2.0,0.7512187818065285
14,2.0,0.6505259890109298
15,2.0,0.16099642589688298
16,2.0,0.026559701072983413
17,2.0,0.6013367222622036
18,2.0,0.0222409702837467
19,2.0,-0.07323170173913239
20,6.0,0.5315084520261734
21,6.0,0.49919336359016586
22,6.0,0.450854605063796
23,6.0,0.45391162298619736
24,6.0,0.40743510518223036
25,6.0,0.46973636443726713
26,6.0,0.3969830106943845
27,6.0,0.4420647099614142
28,6.0,0.41333748586475844
29,6.0,0.2730844323523342
0,6.0,0.633574940264225
1,6.0,0.5527766407467424
2,6.0,0.45206883572973305
3,6.0,0.34981408342719067
4,6.0,0.49593857023864973
5,6.0,0.40717838332056994
6,6.0,0.42456530441995705
7,6.0,0.28305909410119046
8,6.0,0.44903369061648835
9,6.0,0.38874354399740685
10,2.0,0.8636954966932533
11,2.0,0.11265747435390945
12,2.0,0.8557054176926611
13,2.0,0.010059430263936497
14,2.0,0.6853534504771233
15,2.0,0.021418796619400344
16,2.0,0.662326756864786
17,2.0,0.5288632474839686
18,2.0,0.5004253424704075
19,2.0,0.07379532861523327
20,6.0,0.7610870450735091
21,6.0,0.6146704554557799
22,6.0,0.5347739607095717
23,6.0,0.3023770526051521
24,6.0,0.5876919608563184
25,6.0,0.30948860291391606
26,6.0,0.4835664257407188
27,6.0,0.40058150142431254
28,6.0,0.38453752733767027
29,6.0,0.32005385798402125
0,6.0,0.4735248237848281
1,6.0,0.4599233958870172
2,6.0,0.4284242689609527
3,6.0,0.49770366027951235
4,6.0,0.39468426350504154
5,6.0,0.3501639887690543
6,6.0,0.550855716690421
7,6.0,0.42365813301876176
8,6.0,0.2895337305963039
9,6.0,0.32940126210451126
10,2.0,0.49249950796365727
11,2.0,0.44925480335950846
12,2.0,0.27172012068331236
13,2.0,0.5501881502568721
14,2.0,0.47759428247809405
15,2.0,0.20543880946934215
16,2.0,0.6220547817647455
17,2.0,0.4485377711243927
18,2.0,0.027680867351591566
19,2.0,-0.12134198285639285
20,6.0,0.678191415965557
21,6.0,0.43952004122547794
22,6.0,0.33941967785358423
23,6.0,0.3340871836990117
24,6.0,0.3078738003969192
25,6.0,0.2660366743803024
26,6.0,0.27040021121501917
27,6.0,0.583991166204214
28,6.0,0.4727262211963533
29,6.0,0.30762319266796107
0,6.0,0.6079010069370269
1,6.0,0.600084314122796
2,6.0,0.4820915311574935
3,6.0,0.44854823546484107
4,6.0,0.45871464908123005
5,6.0,0.44306293688714493
6,6.0,0.3787051104009151
7,6.0,0.4384768530726432
8,6.0,0.4466510340571403
9,6.0,0.4246323704719543
10,2.0,0.6577955447137355
11,2.0,0.331578567624092
12,2.0,0.27654016017913813
13,2.0,0.22916487604379648
14,2.0,0.44319543614983553
15,2.0,0.34635296789929265
16,2.0,0.32471669092774386
17,2.0,0.4126455402001738
18,2.0,0.1770396456122398
19,2.0,0.29031416028738016
20,6.0,0.49092421447858203
21,6.0,0.47466466575860966
22,6.0,0.37565905600786204
23,6.0,0.4052625950425862
24,6.0,0.34264694247394795
25,6.0,0.400629386305809
26,6.0,0.416353796608746
27,6.0,0.3652686700224876
28,6.0,0.3952721171081066
29,6.0,0.3059211075305938
0,6.0,0.5430667484179138
1,6.0,0.5294948760420083
2,6.0,0.4664278049021958
3,6.0,0.4060332588851451
4,6.0,0.40764683485031117
5,6.0,0.3893256075680255
6,6.0,0.565929889678955
7,6.0,0.521042326465249
8,6.0,0.3788188211619853
9,6.0,0.34711792320013035
10,2.0,0.45489044860005373
11,2.0,0.32207601517438883
12,2.0,0.31303537636995316
13,2.0,0.3992955801077186
14,2.0,0.28371250629425043
15,2.0,0.25826675537973637
16,2.0,0.28625093400478363
17,2.0,0.17667092382907865
18,2.0,0.15401312254834917
19,2.0,0.3140853717923164
20,6.0,0.4563177153468131
21,6.0,0.46511451713740815
22,6.0,0.4657021407037973
23,6.0,0.30744281411170954
24,6.0,0.2542768362909555
25,6.0,0.25606665760278696
26,6.0,0.2258720460813492
27,6.0,0.21005796501412985
28,6.0,0.24746432795654977
29,6.0,0.22310671047307548
0,6.0,0.6006800867617128
1,6.0,0.45889402925968165
2,6.0,0.36160422163084144
3,6.0,0.30908981617540116
4,6.0,0.3057264471426606
5,6.0,0.5848750033183022
6,6.0,0.41760870441794384
7,6.0,0.3369568805210292
8,6.0,0.45996660902164865
9,6.0,0.4284936124458908
10,2.0,0.5910049993544816
11,2.0,0.1414787713438272
12,2.0,-0.14907478913664818
13,2.0,0.5225105071440338
14,2.0,0.5129187731072307
15,2.0,-0.14594396576285362
16,2.0,0.6138636823743581
17,2.0,-0.18871011212468147
18,2.0,0.5548422047868371
19,2.0,-0.1515232548117638
20,6.0,0.2886450076475739
21,6.0,0.5557541474699973
22,6.0,0.4539400003850459
23,6.0,0.4339561215601861
24,6.0,0.3211426041088998
25,6.0,0.2589093949645757
26,6.0,0.26298737153410906
27,6.0,0.4625162817537784
28,6.0,0.40006561391055573
29,6.0,0.39737157197669143
0,6.0,0.4767095372080802
1,6.0,0.5496750399470328
2,6.0,0.37430328689515585
3,6.0,0.46740403026342386
4,6.0,0.38798062503337855
5,6.0,0.3880282491445541
6,6.0,0.3387840762734412
7,6.0,0.32483510673046107
8,6.0,0.4878776520490645
9,6.0,0.3289968911558389
10,2.0,0.42823533341288555
11,2.0,0.2879689335823059
12,2.0,0.12921102344989774
13,2.0,0.07682025432586669
14,2.0,0.070202499628067
15,2.0,0.09027586877346037
16,2.0,0.7994321733713149
17,2.0,0.09190332144498822
18,2.0,0.6090788766741752
19,2.0,0.21998960897326464
20,6.0,0.3826972171664237
21,6.0,0.3424601331353187
22,6.0,0.30199032276868815
23,6.0,0.29634068906307215
24,6.0,0.57815218064934
25,6.0,0.4430716969072818
26,6.0,0.46516523044556374
27,6.0,0.2868887363001704
28,6.0,0.5441412348300217
29,6.0,0.4159622713923453
0,6.0,0.6299699078372213
1,6.0,0.5161059405654669
2,6.0,0.4710268359631299
3,6.0,0.512384297326207
4,6.0,0.35628461185842747
5,6.0,0.3402485214173792
6,6.0,0.42747380957007397
7,6.0,0.275222351308912
8,6.0,0.23267276585102076
9,6.0,0.25355618260800833
10,2.0,0.4645780529826879
11,2.0,0.31172651425004
12,2.0,0.30600581318140024
13,2.0,0.22403545118868345
14,2.0,0.13874986488372085
15,2.0,0.2819850202649831
16,2.0,0.19005997292697427
17,2.0,0.20598259568214414
18,2.0,0.2123859822750091
19,2.0,0.19851663708686823
20,6.0,0.409146930091083
21,6.0,0.4355891316081396
22,6.0,0.38313245587050904
23,6.0,0.3062516432255506
24,6.0,0.5415352638810872
25,6.0,0.4155562119558453
26,6.0,0.4391200076788663
27,6.0,0.41199695132672787
28,6.0,0.3077551857568323
29,6.0,0.4875741275027393
0,6.0,0.6856739334762095
1,6.0,0.5152012407779694
2,6.0,0.57523674541153
3,6.0,0.4704092096071689
4,6.0,0.5835030190646648
5,6.0,0.4544335436075925
6,6.0,0.45463250577449793
7,6.0,0.3470892049372195
8,6.0,0.25810429826378817
9,6.0,0.5563447959721087
10,2.0,0.8396876379847524
11,2.0,0.053016435354948
12,2.0,0.823848621919751
13,2.0,-0.1934571824967861
14,2.0,-0.19276813045144076
15,2.0,0.785512376576662
16,2.0,-0.16948421299457547
17,2.0,-0.18638942763209343
18,2.0,0.7182702030986546
19,2.0,-0.12656662613153458
20,6.0,0.807965613901615
21,6.0,0.6386707462370396
22,6.0,0.6055978648364542
23,6.0,0.4029176905751227
24,6.0,0.5384913757443427
25,6.0,0.45778999733738596
26,6.0,0.47431493364274496
27,6.0,0.4548425376415252
28,6.0,0.49020579457283014
29,6.0,0.5234136041253804
0,6.0,0.615652958396822
1,6.0,0.6427082940936087
2,6.0,0.4975155936554074
3,6.0,0.42806608974933613
4,6.0,0.5817636670544742
5,6.0,0.4681032411754131
6,6.0,0.40466970205307
7,6.0,0.42946911603212345
8,6.0,0.5338783711194991
9,6.0,0.4586079381406306
10,2.0,0.8369368016719816
11,2.0,0.5581709630787371
12,2.0,0.4454373195767402
13,2.0,0.223895326256752
14,2.0,0.5111297890543937
15,2.0,0.1684815753251314
16,2.0,0.34599887579679484
17,2.0,0.2322057262063026
18,2.0,0.2142596766352653
19,2.0,0.33035704027861346
20,6.0,0.5921277429442852
21,6.0,0.2947894930839538
22,6.0,0.3085748814046382
23,6.0,0.5830976516008376
24,6.0,0.47764711827039713
25,6.0,0.3840522989630698
26,6.0,0.4621744770556688
27,6.0,0.4507612688466906
28,6.0,0.3771590348333119
29,6.0,0.32587021589279164
0,6.0,0.4810159429907798
1,6.0,0.46602647006511677
2,6.0,0.42664124118164176
3,6.0,0.5189033560454844
4,6.0,0.2920232051983475
5,6.0,0.19728169683367008
6,6.0,0.21921200584620235
7,6.0,0.45468848571181286
8,6.0,0.35559220984578127
9,6.0,0.2584954788908362
10,2.0,0.0650008879601955
11,2.0,0.13690227270126337
12,2.0,0.11846836656332012
13,2.0,0.04942049086093902
14,2.0,0.6004111133515834
15,2.0,0.444184130989015
16,2.0,0.3152462653815745
17,2.0,0.22217070311307902
18,2.0,0.08159171789884566
19,2.0,0.1154481768608093
20,6.0,0.48793946206569666
21,6.0,0.44396565947681654
22,6.0,0.3917191224172711
23,6.0,0.41092840582132334
24,6.0,0.31743700802326197
25,6.0,0.44259397778660053
26,6.0,0.437307059764862
27,6.0,0.31516421586275095
28,6.0,0.4575080759823321
29,6.0,0.34024127293378104
0,6.0,0.4803718477487563
1,6.0,0.45300365984439844
2,6.0,0.40929738432168955
3,6.0,0.5459968373179435
4,6.0,0.5089336223900317
5,6.0,0.3828331490512937
6,6.0,0.3167441617697477
7,6.0,0.34475468844175333
8,6.0,0.34004836156964297
9,6.0,0.36409840174019337
10,2.0,0.5991447484120725
11,2.0,0.41847159434109915
12,2.0,0.23307096026837817
13,2.0,0.45363235846161837
14,2.0,0.3883156403899192
15,2.0,0.09173787571489808
16,2.0,0.6033468209207057
17,2.0,0.021875093691050986
18,2.0,0.5010225814767181
19,2.0,0.392946392763406
20,6.0,0.6269431225955486
21,6.0,0.5010621657129376
22,6.0,0.4759646980091929
23,6.0,0.44943938776850695
24,6.0,0.4570966167375445
25,6.0,0.2871078657917678
26,6.0,0.5289969388395547
27,6.0,0.4519086680375039
28,6.0,0.4373851906857452
29,6.0,0.2854472247418016
0,6.0,0.551489271223545
1,6.0,0.4700871082022785
2,6.0,0.43807678483426565
3,6.0,0.49870500154793257
4,6.0,0.42192053236067284
5,6.0,0.3885618261992931
6,6.0,0.27636356651782984
7,6.0,0.4722535945475101
8,6.0,0.31772533990442753
9,6.0,0.43214134406298393
10,2.0,0.4020585119724273
11,2.0,0.2832441851496696
12,2.0,0.40299133455846453
13,2.0,0.4460472352802753
14,2.0,0.1302763558924198
15,2.0,0.34071303531527514
16,2.0,0.15417802054435012
17,2.0,0.0404695589095354
18,2.0,0.2594705764204263
19,2.0,0.14324532519094643
20,6.0,0.47432970628142346
21,6.0,0.3910296224057674
22,6.0,0.4531895983964204
23,6.0,0.4407586380839347
24,6.0,0.4263403695076703
25,6.0,0.3691545128822326
26,6.0,0.4176227720454334
27,6.0,0.42969117895700026
28,6.0,0.4414187744259834
29,6.0,0.28448136895895
0,6.0,0.46588410763069976
1,6.0,0.48650487672421144
2,6.0,0.5131463631987571
3,6.0,0.3964091069065034
4,6.0,0.5418892563320695
5,6.0,0.4128450783900916
6,6.0,0.26062375307083124
7,6.0,0.2013303786516189
8,6.0,0.5457437280565499
9,6.0,0.35802179947495455
10,2.0,0.4063929468393325
11,2.0,0.7066459357738494
12,2.0,0.36617389321327204
13,2.0,0.33257895754650224
14,2.0,0.11826397106051442
15,2.0,0.6375514506362377
16,2.0,0.22527843806892628
17,2.0,0.5237971092574297
18,2.0,0.23326299153268332
19,2.0,0.5436754226684569
20,6.0,0.5198240615427493
21,6.0,0.45032893680036057
22,6.0,0.36574097303673625
23,6.0,0.42509998194873333
24,6.0,0.39653851650655264
25,6.0,0.39987479802221054
26,6.0,0.4324934789910912
27,6.0,0.5417734272778033
28,6.0,0.33279273193329567
29,6.0,0.47090113349258894
0,6.0,0.34218046616297204
1,6.0,0.5200535833137109
2,6.0,0.4457581974565982
3,6.0,0.3042966946959495
4,6.0,0.37563932128250593
5,6.0,0.25138562172651285
6,6.0,0.21638673916459078
7,6.0,0.2245143949985504
8,6.0,0.22576972190290687
9,6.0,0.22203166015970052
10,2.0,0.7438424844294785
11,2.0,0.565308392047882
12,2.0,0.5628911890089511
13,2.0,-0.08666358888149264
14,2.0,-0.27615374699234957
15,2.0,0.524891075445339
16,2.0,0.5668653007596731
17,2.0,-0.26440457068383694
18,2.0,0.5212687419261782
19,2.0,-0.2021046448498964
20,6.0,0.1821966059505939
21,6.0,0.5354805700480937
22,6.0,0.39774065837264055
23,6.0,0.49257989041507233
24,6.0,0.4290931522846221
25,6.0,0.3608474917709827
26,6.0,0.4367609545588492
27,6.0,0.34613378252834076
28,6.0,0.33444482297636563
29,6.0,0.43965641222894186
0,6.0,0.34412043169140805
1,6.0,0.4591184649616479
2,6.0,0.5207189352149725
3,6.0,0.3893377939239143
4,6.0,0.4811076000332832
5,6.0,0.33426353335380543
6,6.0,0.37710009142756457
