Ht,chi,gamma,direction
5.0,0.07048182189464568,1e-07,down
4.8,0.01811878383159637,1e-07,down
4.6,0.03478834778070449,1e-07,down
4.4,0.031167238950729363,1e-07,down
4.2,0.018150486052036282,1e-07,down
4.0,0.038681410253047936,1e-07,down
3.8,0.008997464552521706,1e-07,down
3.6,0.29548985883593554,1e-07,down
3.4,0.060506189242005334,1e-07,down
3.2,0.3214365914463997,1e-07,down
3.0,0.031079810112714764,1e-07,down
2.8,-0.005289915949106213,1e-07,down
2.6,0.9567721784114835,1e-07,down
2.4,-0.4023456871509551,1e-07,down
2.2,0.0030130892992019653,1e-07,down
2.0,0.024438902735710137,1e-07,down
1.8,0.0050496459007263175,1e-07,down
1.6,0.0009882450103759772,1e-07,down
1.4,-0.017393156886100766,1e-07,down
1.2,0.007100403308868407,1e-07,down
1.0,-0.0007091760635375975,1e-07,down
0.8,0.004200592637062072,1e-07,down
0.6,-0.012766137719154354,1e-07,down
0.4,0.0054678916931152335,1e-07,down
0.2,0.42548613995313633,1e-07,down
-0.0,0.3161168089136481,1e-07,down
-0.0,0.3161168089136481,1e-07,up
0.2,-0.3223400861024856,1e-07,up
0.4,-0.001269489526748657,1e-07,up
0.6,0.42842225730419153,1e-07,up
0.8,0.0005460828542709348,1e-07,up
1.0,0.004346027970314025,1e-07,up
1.2,-0.0037194937467575065,1e-07,up
1.4,0.006115779280662536,1e-07,up
1.6,0.0062436461448669425,1e-07,up
1.8,-0.0010848790407180786,1e-07,up
2.0,0.020805016160011285,1e-07,up
2.2,-0.010629236698150631,1e-07,up
2.4,0.3298328667879104,1e-07,up
2.6,0.003655508160591126,1e-07,up
2.8,0.31907954812049866,1e-07,up
3.0,0.32928413897752756,1e-07,up
3.2,0.041871711611747735,1e-07,up
3.4,0.0171186476945877,1e-07,up
3.6,-0.02028323709964752,1e-07,up
3.8,0.009329035878181456,1e-07,up
4.0,0.4024902805685996,1e-07,up
4.2,-0.001978024840354919,1e-07,up
4.4,0.03301410377025603,1e-07,up
4.6,-0.00810030102729797,1e-07,up
4.8,0.316994734108448,1e-07,up
5.0,0.28524775803089136,1e-07,up
5.2,0.12777569890022275,1e-07,up
5.4,0.2236253917217254,1e-07,up
5.6,0.5226677432656287,1e-07,up
5.8,0.21276697516441342,1e-07,up
6.0,0.3817835934460162,1e-07,up
6.2,0.43532698601484293,1e-07,up
6.4,0.25738476216793055,1e-07,up
6.6,0.52514604764292,1e-07,up
6.8,0.5139810079708694,1e-07,up
7.0,0.34031478315591807,1e-07,up
7.2,0.003531359136104586,1e-07,up
7.4,0.16117787361145017,1e-07,up
7.6,0.3667645566165446,1e-07,up
7.8,0.48361797630786885,1e-07,up
8.0,0.2844641953706741,1e-07,up
8.0,0.25422475114464754,1e-07,down
7.8,0.1826936677098274,1e-07,down
7.6,0.2137503549456596,1e-07,down
7.4,0.2941324561834335,1e-07,down
7.2,0.16783460974693296,1e-07,down
7.0,0.2990577965974807,1e-07,down
6.8,0.2964960699900984,1e-07,down
6.6,0.9701835457235573,1e-07,down
6.4,0.5462865531444548,1e-07,down
6.2,0.7533500008285045,1e-07,down
6.0,0.45278586167842144,1e-07,down
5.8,0.29629192687571043,1e-07,down
5.6,0.6545809898525475,1e-07,down
5.4,0.22674806788563723,1e-07,down
5.2,0.34148003533482546,1e-07,down
5.0,0.3229807196184992,1e-07,down
4.8,0.03284915536642074,1e-07,down
4.6,0.29655852820724243,1e-07,down
4.4,-0.00653872638940811,1e-07,down
4.2,0.0524790696799755,1e-07,down
4.0,0.036832705140113824,1e-07,down
3.8,-0.014826737344264982,1e-07,down
3.6,0.0012139976024627677,1e-07,down
3.4,0.01922132074832916,1e-07,down
3.2,0.02079668641090393,1e-07,down
3.0,0.005798615515232085,1e-07,down
2.8,0.013119839131832121,1e-07,down
2.6,-0.007182247936725613,1e-07,down
2.4,0.021304272115230557,1e-07,down
2.2,-0.002267226576805115,1e-07,down
2.0,0.01960741728544235,1e-07,down
1.8,-0.0008138343691825865,1e-07,down
1.6,0.01054173707962036,1e-07,down
1.4,0.0018333047628402708,1e-07,down
1.2,0.01937867701053619,1e-07,down
1.0,0.3203087672591209,1e-07,down
0.8,0.018594965338706967,1e-07,down
0.6,-0.00950789451599121,1e-07,down
0.4,0.002233430743217468,1e-07,down
0.2,-0.0004152059555053709,1e-07,down
-0.0,-0.004722401499748228,1e-07,down
-0.0,-0.004722401499748228,1e-07,up
0.2,0.32571314275264734,1e-07,up
0.4,0.33533105999231333,1e-07,up
0.6,0.008766427636146544,1e-07,up
0.8,0.33229357004165644,1e-07,up
1.0,0.32697212696075434,1e-07,up
1.2,-0.008864089846611021,1e-07,up
1.4,0.3132448345422744,1e-07,up
1.6,0.35513003170490265,1e-07,up
1.8,0.4378620088100433,1e-07,up
2.0,-0.008339107036590574,1e-07,up
2.2,0.013991683721542355,1e-07,up
2.4,0.00811415910720825,1e-07,up
2.6,0.028325051069259637,1e-07,up
2.8,-0.006261199712753296,1e-07,up
3.0,0.0033257603645324707,1e-07,up
3.2,-0.0031241178512573234,1e-07,up
3.4,0.6469177305698394,1e-07,up
3.6,-0.07572479546070097,1e-07,up
3.8,-0.010080948472023009,1e-07,up
4.0,-0.006657764315605158,1e-07,up
4.2,0.05759984254837035,1e-07,up
4.4,0.025817096233367913,1e-07,up
4.6,0.06514441967010498,1e-07,up
4.8,0.08641032874584197,1e-07,up
5.0,0.044452212750911706,1e-07,up
5.2,0.0639604479074478,1e-07,up
5.4,0.10847408324480055,1e-07,up
5.6,0.2914607841521501,1e-07,up
5.8,0.3669185154139995,1e-07,up
6.0,0.37215774599462736,1e-07,up
6.2,0.6031045168638228,1e-07,up
6.4,0.04878898710012436,1e-07,up
6.6,0.1495600640773773,1e-07,up
6.8,0.6514649167656896,1e-07,up
7.0,0.12487137294374405,1e-07,up
7.2,0.16391191538423297,1e-07,up
7.4,0.4498124327510595,1e-07,up
7.6,0.3686327707837335,1e-07,up
7.8,0.2894651826936751,1e-07,up
8.0,0.2679315526038408,1e-07,up
8.0,0.1486413404345512,1e-07,down
7.8,0.13720297068357465,1e-07,down
7.6,0.10530935227870941,1e-07,down
7.4,0.5984036903828381,1e-07,down
7.2,0.2740998528897762,1e-07,down
7.0,0.1654213741421699,1e-07,down
6.8,0.1160125210881233,1e-07,down
6.6,0.6326798759400843,1e-07,down
6.4,0.5195047091692686,1e-07,down
6.2,0.8945607692003249,1e-07,down
6.0,0.5641514547169207,1e-07,down
5.8,0.14844428002834317,1e-07,down
5.6,0.3437538594007491,1e-07,down
5.4,0.5000786781311034,1e-07,down
5.2,0.12599913775920865,1e-07,down
5.0,0.5860304050147533,1e-07,down
4.8,0.3245210871100425,1e-07,down
4.6,0.05056279897689818,1e-07,down
4.4,0.007397860288619994,1e-07,down
4.2,0.031777754426002496,1e-07,down
4.0,0.016224190592765805,1e-07,down
3.8,0.009111657738685606,1e-07,down
3.6,0.30178207159042353,1e-07,down
3.4,0.7073209462687371,1e-07,down
3.2,0.033910792320966714,1e-07,down
3.0,0.3084088675677776,1e-07,down
2.8,6.864219903945848e-05,1e-07,down
2.6,0.03068173676729202,1e-07,down
2.4,-0.014290548861026762,1e-07,down
2.2,0.016439817845821377,1e-07,down
2.0,0.006044045090675352,1e-07,down
1.8,-0.0075429007411003095,1e-07,down
1.6,0.027332164347171777,1e-07,down
1.4,0.004365041851997375,1e-07,down
1.2,-0.005245365202426909,1e-07,down
1.0,0.0075659900903701765,1e-07,down
0.8,0.014072358608245848,1e-07,down
0.6,-0.010401807725429533,1e-07,down
0.4,0.0021208599209785453,1e-07,down
0.2,-0.00120854889973998,1e-07,down
-0.0,0.011481411289423702,1e-07,down
-0.0,0.011481411289423702,1e-07,up
0.2,-0.007575250230729579,1e-07,up
0.4,0.008746796287596224,1e-07,up
0.6,-0.0246434723958373,1e-07,up
0.8,0.007571163587272165,1e-07,up
1.0,0.0058031720691360525,1e-07,up
1.2,0.0048731667920947075,1e-07,up
1.4,-0.0075367363169789306,1e-07,up
1.6,0.013493539823684838,1e-07,up
1.8,0.012746883556246756,1e-07,up
2.0,0.0111360716400668,1e-07,up
2.2,0.026163872797042128,1e-07,up
2.4,0.02131874486804008,1e-07,up
2.6,-0.007888761349022387,1e-07,up
2.8,0.0028488892130553714,1e-07,up
3.0,-0.007122267968952654,1e-07,up
3.2,-0.008390764705836773,1e-07,up
3.4,0.03189024098719528,1e-07,up
3.6,0.018073339015245438,1e-07,up
3.8,0.3628704557777382,1e-07,up
4.0,0.028708212077617642,1e-07,up
4.2,0.08054470270872115,1e-07,up
4.4,0.02764544636011123,1e-07,up
4.6,0.0211934745311737,1e-07,up
4.8,0.026423476636409753,1e-07,up
5.0,0.014757186174392695,1e-07,up
5.2,0.26926042139530176,1e-07,up
5.4,0.5302141718566417,1e-07,up
5.6,0.2646405128762126,1e-07,up
5.8,0.2559479176998138,1e-07,up
6.0,0.13113261759281156,1e-07,up
6.2,0.1003509759902954,1e-07,up
6.4,0.3670545723289251,1e-07,up
6.6,0.3504891768097877,1e-07,up
6.8,0.41409000009298313,1e-07,up
7.0,0.33968268707394594,1e-07,up
7.2,0.6854514162987468,1e-07,up
7.4,0.40718291909433896,1e-07,up
7.6,0.2833602521568536,1e-07,up
7.8,0.3418098278343677,1e-07,up
8.0,0.2844986701384186,1e-07,up
8.0,0.16439484059810636,1e-07,down
7.8,0.1487036347389221,1e-07,down
7.6,0.2610564306378364,1e-07,down
7.4,0.23575207591056818,1e-07,down
7.2,0.4847005382180213,1e-07,down
7.0,0.7586852423846719,1e-07,down
6.8,0.0662424936890602,1e-07,down
6.6,0.7958432510495184,1e-07,down
6.4,0.29661440849304194,1e-07,down
6.2,0.3626010417938232,1e-07,down
6.0,0.4074278362095355,1e-07,down
5.8,0.25852441042661656,1e-07,down
5.6,0.22912482172250742,1e-07,down
5.4,0.573876067996025,1e-07,down
5.2,0.27375965565443033,1e-07,down
5.0,0.3366629630327224,1e-07,down
4.8,0.5843624137341975,1e-07,down
4.6,0.6708283126354216,1e-07,down
4.4,0.29298456013202656,1e-07,down
4.2,0.03377967327833175,1e-07,down
4.0,0.9244560450315473,1e-07,down
3.8,0.32533293962478627,1e-07,down
3.6,1.001539923250675,1e-07,down
3.4,-0.00046859681606292627,1e-07,down
3.2,-0.0033487379550933825,1e-07,down
3.0,0.00990830361843109,1e-07,down
2.8,0.3066738657653331,1e-07,down
2.6,0.006096541881561279,1e-07,down
2.4,0.03443333506584167,1e-07,down
2.2,-0.005271315574645996,1e-07,down
2.0,0.0033904910087585454,1e-07,down
1.8,0.0030465871095657344,1e-07,down
1.6,0.02030165493488311,1e-07,down
1.4,0.014885902404785155,1e-07,down
1.2,0.6246800161898135,1e-07,down
1.0,0.015460267663002012,1e-07,down
0.8,-0.009009450674057005,1e-07,down
0.6,0.733138546347618,1e-07,down
0.4,0.7489088475704192,1e-07,down
0.2,0.4404671490192413,1e-07,down
-0.0,0.006971716880798339,1e-07,down
-0.0,0.006971716880798339,1e-07,up
0.2,-0.0010318458080291746,1e-07,up
0.4,0.0018756687641143797,1e-07,up
0.6,0.009886831045150755,1e-07,up
0.8,0.7725032567977903,1e-07,up
1.0,0.32142648100852966,1e-07,up
1.2,0.755213066935539,1e-07,up
1.4,0.7620581686496734,1e-07,up
1.6,0.02139480412006378,1e-07,up
1.8,0.7470101714134216,1e-07,up
2.0,0.3087621629238128,1e-07,up
2.2,0.013719424605369566,1e-07,up
2.4,0.32517519593238825,1e-07,up
2.6,0.028861582279205315,1e-07,up
2.8,0.31274174153804774,1e-07,up
3.0,-0.00028966367244720757,1e-07,up
3.2,0.28335326164960856,1e-07,up
3.4,0.034350432455539696,1e-07,up
3.6,0.03621301800012588,1e-07,up
3.8,0.024670988321304318,1e-07,up
4.0,0.016196645796298977,1e-07,up
4.2,0.07379910349845883,1e-07,up
4.4,0.27684134989976883,1e-07,up
4.6,0.10427205264568327,1e-07,up
4.8,0.3779396191239356,1e-07,up
5.0,0.5537993311882018,1e-07,up
5.2,0.40591764450073237,1e-07,up
5.4,0.6542997024953364,1e-07,up
5.6,0.35355024412274355,1e-07,up
5.8,0.47850903868675226,1e-07,up
6.0,0.24675896018743512,1e-07,up
6.2,0.29987533390522,1e-07,up
6.4,0.7115900367498396,1e-07,up
6.6,0.3510079532861709,1e-07,up
6.8,0.28089490532875055,1e-07,up
7.0,0.3248330205678939,1e-07,up
7.2,0.5690591186285018,1e-07,up
7.4,0.3426403701305389,1e-07,up
7.6,0.3037761524319648,1e-07,up
7.8,0.43162231147289265,1e-07,up
8.0,0.6290665105916559,1e-07,up
8.0,0.2460570633411407,1e-07,down
7.8,0.11692994832992551,1e-07,down
7.6,0.2514504790306091,1e-07,down
7.4,0.3564185872673988,1e-07,down
7.2,0.2943285852670669,1e-07,down
7.0,0.3933592736721038,1e-07,down
6.8,0.42635007202625264,1e-07,down
6.6,0.43492826819419855,1e-07,down
6.4,0.2517158240079879,1e-07,down
6.2,0.3802767992019653,1e-07,down
6.0,-0.12248913943767545,1e-07,down
5.8,0.1716606020927429,1e-07,down
5.6,0.15269041061401364,1e-07,down
5.4,0.3379865139722823,1e-07,down
5.2,0.022796392440795895,1e-07,down
5.0,0.010434687137603758,1e-07,down
4.8,0.0019659996032714844,1e-07,down
4.6,0.03184950351715087,1e-07,down
4.4,-0.0026520490646362305,1e-07,down
4.2,0.018701344728469845,1e-07,down
4.0,0.04940548539161681,1e-07,down
3.8,0.0026727616786956783,1e-07,down
3.6,-0.034657090902328484,1e-07,down
3.4,0.34311163425445546,1e-07,down
3.2,-0.010553598403930662,1e-07,down
3.0,0.007817596197128294,1e-07,down
2.8,0.2834401726722717,1e-07,down
2.6,-0.005948692560195922,1e-07,down
2.4,0.44379848241806025,1e-07,down
2.2,-0.0020339787006378165,1e-07,down
2.0,0.3263459205627441,1e-07,down
1.8,0.02460408210754394,1e-07,down
1.6,0.42304861545562733,1e-07,down
1.4,0.42891156673431385,1e-07,down
1.2,0.3266112804412842,1e-07,down
1.0,0.009844064712524412,1e-07,down
0.8,-0.0103401243686676,1e-07,down
0.6,-0.0009358227252960204,1e-07,down
0.4,0.0029157698154449454,1e-07,down
0.2,0.004347413778305054,1e-07,down
-0.0,0.4390597045421599,1e-07,down
-0.0,0.4390597045421599,1e-07,up
0.2,-0.0018925964832305904,1e-07,up
0.4,0.6582399308681488,1e-07,up
0.6,0.6587631106376648,1e-07,up
0.8,0.4377806782722472,1e-07,up
1.0,-0.0031155347824096675,1e-07,up
1.2,0.3340283632278442,1e-07,up
1.4,0.01107332110404968,1e-07,up
1.6,0.3336674869060516,1e-07,up
1.8,0.014355421066284176,1e-07,up
2.0,-0.012581646442413328,1e-07,up
2.2,0.4189375638961791,1e-07,up
2.4,0.339586853981018,1e-07,up
2.6,0.036626905202865594,1e-07,up
2.8,-0.007260560989379882,1e-07,up
3.0,0.30755490064620966,1e-07,up
3.2,0.4286527931690215,1e-07,up
3.4,0.3013333082199096,1e-07,up
3.6,0.0035956203937530505,1e-07,up
3.8,-0.007307738065719602,1e-07,up
4.0,-0.021636635065078732,1e-07,up
4.2,0.3980912268161773,1e-07,up
4.4,0.358880802989006,1e-07,up
4.6,0.05302508175373076,1e-07,up
4.8,0.046925574541091905,1e-07,up
5.0,0.02765804529190063,1e-07,up
5.2,0.02748841047286987,1e-07,up
5.4,0.022825866937637326,1e-07,up
5.6,0.0566163957118988,1e-07,up
5.8,0.02097329497337341,1e-07,up
6.0,0.10230895876884459,1e-07,up
6.2,0.07340312004089354,1e-07,up
6.4,0.0192403495311737,1e-07,up
6.6,0.20577201247215265,1e-07,up
6.8,-0.058552891016006456,1e-07,up
7.0,0.15119425952434537,1e-07,up
7.2,0.05897930264472961,1e-07,up
7.4,0.33887100219726557,1e-07,up
7.6,0.237351506948471,1e-07,up
7.8,0.36081451177597046,1e-07,up
8.0,0.25982733070850367,1e-07,up
8.0,0.20725164562463758,1e-07,down
7.8,0.308045282959938,1e-07,down
7.6,0.27051359787583346,1e-07,down
7.4,0.30564784258604044,1e-07,down
7.2,0.32511360384523863,1e-07,down
7.0,0.4017647579312324,1e-07,down
6.8,0.41868759645149106,1e-07,down
6.6,0.4983482745010405,1e-07,down
6.4,0.2110517472028732,1e-07,down
6.2,0.60789508651942,1e-07,down
6.0,0.32110993983224023,1e-07,down
5.8,0.6703586000949143,1e-07,down
5.6,0.34976587590062985,1e-07,down
5.4,0.34089606627821917,1e-07,down
5.2,0.52342876145849,1e-07,down
5.0,0.08625622838735579,1e-07,down
4.8,0.5849804058670997,1e-07,down
4.6,0.09506579488515852,1e-07,down
4.4,-0.0018372386693954463,1e-07,down
4.2,0.598255893215537,1e-07,down
4.0,0.17356247082352635,1e-07,down
3.8,0.3185522817075252,1e-07,down
3.6,-0.00988154113292694,1e-07,down
3.4,0.294941360130906,1e-07,down
3.2,0.36254823766648764,1e-07,down
3.0,0.3674872051924466,1e-07,down
2.8,0.018189147114753723,1e-07,down
2.6,0.3039775434881448,1e-07,down
2.4,0.004429223947227002,1e-07,down
2.2,-0.014122436754405497,1e-07,down
2.0,-0.015502307564020153,1e-07,down
1.8,0.31153386546066025,1e-07,down
1.6,-0.026265713386237618,1e-07,down
1.4,-0.0030155687127262354,1e-07,down
1.2,0.7126052681123838,1e-07,down
1.0,0.745297252666205,1e-07,down
0.8,-0.2200116873718798,1e-07,down
0.6,-0.011252015829086302,1e-07,down
0.4,0.005450055003166198,1e-07,down
0.2,0.0032636001706123343,1e-07,down
-0.0,-0.005853302776813506,1e-07,down
-0.0,-0.005853302776813506,1e-07,up
0.2,0.0030474811792373653,1e-07,up
0.4,0.000682815909385681,1e-07,up
0.6,0.007474340498447417,1e-07,up
0.8,0.005656823515892029,1e-07,up
1.0,-0.0017882212996482845,1e-07,up
1.2,0.007007203996181487,1e-07,up
1.4,-0.00052063912153244,1e-07,up
1.6,0.2843201532959938,1e-07,up
1.8,-0.004358857870101928,1e-07,up
2.0,-0.003716632723808287,1e-07,up
2.2,-0.012631863355636595,1e-07,up
2.4,0.008893981575965878,1e-07,up
2.6,0.005503505468368528,1e-07,up
2.8,0.00585345923900604,1e-07,up
3.0,0.039953634142875664,1e-07,up
3.2,0.027024492621421807,1e-07,up
3.4,0.003379032015800475,1e-07,up
3.6,-2.1770596504211307e-05,1e-07,up
3.8,0.018766418099403374,1e-07,up
4.0,0.6121979635208844,1e-07,up
4.2,0.43610316328704346,1e-07,up
4.4,0.3076563440263271,1e-07,up
4.6,0.24368080869317052,1e-07,up
4.8,0.05508146807551383,1e-07,up
5.0,0.377899557352066,1e-07,up
5.2,0.22973630204796788,1e-07,up
5.4,0.30563664436340326,1e-07,up
5.6,0.23894917219877243,1e-07,up
5.8,0.34851859509944905,1e-07,up
6.0,0.31845634430646896,1e-07,up
6.2,0.06292341649532317,1e-07,up
6.4,0.27341420575976366,1e-07,up
6.6,0.16197180002927777,1e-07,up
6.8,0.4439769387245177,1e-07,up
7.0,0.38391605764627446,1e-07,up
7.2,0.2575579751282929,1e-07,up
7.4,0.1640584021806717,1e-07,up
7.6,0.3402899578213691,1e-07,up
7.8,0.2667213678359985,1e-07,up
8.0,0.2299772854894399,1e-07,up
8.0,0.2694647088646888,1e-07,down
7.8,0.2821832560002803,1e-07,down
7.6,0.18331226520240307,1e-07,down
7.4,0.17083762586116788,1e-07,down
7.2,0.2803624905645847,1e-07,down
7.0,0.06018626592413056,1e-07,down
6.8,0.2962473994120955,1e-07,down
6.6,0.09769094723742454,1e-07,down
6.4,0.35506320558488363,1e-07,down
6.2,0.14045939315110445,1e-07,down
6.0,0.39141203090548504,1e-07,down
5.8,0.3354648500680923,1e-07,down
5.6,0.8285026960074899,1e-07,down
5.4,0.17294416576623914,1e-07,down
5.2,0.7144322432577609,1e-07,down
5.0,0.4327657497487961,1e-07,down
4.8,0.0968170966953039,1e-07,down
4.6,0.32345845924282907,1e-07,down
4.4,0.2729811761528253,1e-07,down
4.2,0.288455786765553,1e-07,down
4.0,0.01003103982657194,1e-07,down
3.8,0.48974144831299776,1e-07,down
3.6,0.2797332792542874,1e-07,down
3.4,-0.005733907222747802,1e-07,down
3.2,0.3228988163173198,1e-07,down
3.0,0.6119149941951034,1e-07,down
2.8,0.4272006722167133,1e-07,down
2.6,-0.00041506439447403,1e-07,down
2.4,0.015195541083812708,1e-07,down
2.2,0.31313787121325726,1e-07,down
2.0,0.009967938065528868,1e-07,down
1.8,0.01780469715595245,1e-07,down
1.6,0.015298284590244291,1e-07,down
1.4,0.28847758099436754,1e-07,down
1.2,0.3159021651372313,1e-07,down
1.0,0.3154315622523426,1e-07,down
0.8,0.32246517390012736,1e-07,down
0.6,0.3292516050860285,1e-07,down
0.4,0.3298038747161626,1e-07,down
0.2,0.005173899233341216,1e-07,down
-0.0,0.0007035285234451292,1e-07,down
-0.0,0.0007035285234451292,1e-07,up
0.2,-0.0013212412595748901,1e-07,up
0.4,0.44036631751805533,1e-07,up
0.6,0.4269894869066774,1e-07,up
0.8,0.33133296668529505,1e-07,up
1.0,0.019985573366284363,1e-07,up
1.2,0.321915803477168,1e-07,up
1.4,-0.0006550177931785581,1e-07,up
1.6,-0.003284573554992675,1e-07,up
1.8,-0.0085853636264801,1e-07,up
2.0,0.0172220766544342,1e-07,up
2.2,0.30363120883703226,1e-07,up
2.4,0.027698322199285023,1e-07,up
2.6,0.032787136733531945,1e-07,up
2.8,0.30834116414189333,1e-07,up
3.0,0.26914750738069415,1e-07,up
3.2,0.46310504898428906,1e-07,up
3.4,0.31887748464941973,1e-07,up
3.6,0.40350111201405514,1e-07,up
3.8,0.005735285580158232,1e-07,up
4.0,0.04650359228253363,1e-07,up
4.2,0.6905367467552422,1e-07,up
4.4,0.5448121139779686,1e-07,up
4.6,0.27358689531683916,1e-07,up
4.8,0.6251994594931601,1e-07,up
5.0,0.2551480780821293,1e-07,up
5.2,0.32040364691056306,1e-07,up
5.4,0.20675549993757156,1e-07,up
5.6,0.3089641998521983,1e-07,up
5.8,0.356469016522169,1e-07,up
6.0,0.13470722921192643,1e-07,up
6.2,0.08124981634318827,1e-07,up
6.4,0.5155210085213183,1e-07,up
6.6,0.33576317830011243,1e-07,up
6.8,0.2323221648111939,1e-07,up
7.0,0.4946202195715158,1e-07,up
7.2,0.2240068987011909,1e-07,up
7.4,0.05092301964759827,1e-07,up
7.6,0.13198868930339813,1e-07,up
7.8,0.4815159797435625,1e-07,up
8.0,0.28424198087304825,1e-07,up
8.0,0.4259158894419669,1e-07,down
7.8,0.46673106402158726,1e-07,down
7.6,0.23151612235233182,1e-07,down
7.4,0.3645996362902223,1e-07,down
7.2,0.1478530243039131,1e-07,down
7.0,0.21077400259673595,1e-07,down
6.8,0.1765961274504661,1e-07,down
6.6,0.555764949065633,1e-07,down
6.4,0.3662258740514516,1e-07,down
6.2,0.31209097802639,1e-07,down
6.0,0.4930450953543185,1e-07,down
5.8,0.08078966476023196,1e-07,down
5.6,0.056021898984909044,1e-07,down
5.4,0.5817649550735949,1e-07,down
5.2,0.028356824070215222,1e-07,down
5.0,0.5582958273589611,1e-07,down
4.8,0.010401800274848938,1e-07,down
4.6,0.26475976966321463,1e-07,down
4.4,-0.0017839558422565508,1e-07,down
4.2,0.2711377199739218,1e-07,down
4.0,0.01615328714251518,1e-07,down
3.8,0.6473537012934685,1e-07,down
3.6,0.03142669796943663,1e-07,down
3.4,-0.014965236186981201,1e-07,down
3.2,0.026521801948547356,1e-07,down
3.0,0.014860033988952633,1e-07,down
2.8,0.03523012995719909,1e-07,down
2.6,0.01490189135074615,1e-07,down
2.4,0.3185936510562896,1e-07,down
2.2,0.003561824560165405,1e-07,down
2.0,-0.0010283738374710077,1e-07,down
1.8,0.03210969269275665,1e-07,down
1.6,0.015061020851135252,1e-07,down
1.4,0.006014451384544372,1e-07,down
1.2,0.7305221706628798,1e-07,down
1.0,0.4533282816410064,1e-07,down
0.8,0.012181192636489865,1e-07,down
0.6,0.3311591148376465,1e-07,down
0.4,0.44149306416511525,1e-07,down
0.2,0.33657786250114435,1e-07,down
-0.0,0.43426519632339466,1e-07,down
-0.0,0.43426519632339466,1e-07,up
0.2,0.005964845418930053,1e-07,up
0.4,0.3354188799858092,1e-07,up
0.6,0.454048603773117,1e-07,up
0.8,0.4463152885437011,1e-07,up
1.0,0.3232805430889129,1e-07,up
1.2,0.007431149482727049,1e-07,up
1.4,-0.023569971323013302,1e-07,up
1.6,0.006042599678039551,1e-07,up
1.8,-0.005607515573501586,1e-07,up
2.0,0.01749235391616821,1e-07,up
2.2,0.018477275967597958,1e-07,up
2.4,0.004885092377662658,1e-07,up
2.6,-0.005368366837501525,1e-07,up
2.8,0.0075725167989730835,1e-07,up
3.0,-0.002358704805374145,1e-07,up
3.2,0.006411388516426084,1e-07,up
3.4,-0.0007487088441848756,1e-07,up
3.6,0.3312277719378471,1e-07,up
3.8,0.2782101780176162,1e-07,up
4.0,0.02562315762042999,1e-07,up
4.2,0.008632615208625792,1e-07,up
4.4,0.10742342472076415,1e-07,up
4.6,-0.0014296770095825187,1e-07,up
4.8,-0.031903117895126336,1e-07,up
5.0,0.016263991594314575,1e-07,up
5.2,0.37949436157941807,1e-07,up
5.4,0.2062810638453811,1e-07,up
5.6,1.1224819049239156,1e-07,up
5.8,0.42531412467360485,1e-07,up
6.0,0.19278556853532788,1e-07,up
6.2,0.18817025236785406,1e-07,up
6.4,0.5333518125116824,1e-07,up
6.6,0.31389020383357996,1e-07,up
6.8,0.4966259831562637,1e-07,up
7.0,0.36546254903078074,1e-07,up
7.2,0.47279845271259535,1e-07,up
7.4,0.18214708007872102,1e-07,up
7.6,0.18843943742103875,1e-07,up
7.8,0.3881829604506492,1e-07,up
8.0,0.4749423023313283,1e-07,up
8.0,0.32086120638996357,1e-07,down
7.8,0.42309013754129404,1e-07,down
7.6,0.16473320126533508,1e-07,down
7.4,0.1279918551445007,1e-07,down
7.2,0.2199728041887283,1e-07,down
7.0,0.29365488886833185,1e-07,down
6.8,0.2817717939615249,1e-07,down
6.6,0.6604550890624523,1e-07,down
6.4,0.1346967965364456,1e-07,down
6.2,0.1445813030004501,1e-07,down
6.0,0.1934612989425659,1e-07,down
5.8,0.012795493006706236,1e-07,down
5.6,0.05325907468795775,1e-07,down
5.4,0.03911000490188598,1e-07,down
5.2,0.06816907227039336,1e-07,down
5.0,0.057598590850830064,1e-07,down
4.8,0.025703847408294674,1e-07,down
4.6,0.051454424858093255,1e-07,down
4.4,-0.009115785360336302,1e-07,down
4.2,0.05734740197658538,1e-07,down
4.0,0.034610003232955926,1e-07,down
3.8,0.04035516083240509,1e-07,down
3.6,-0.029378592967987054,1e-07,down
3.4,-0.010345399379730221,1e-07,down
3.2,0.018012985587120053,1e-07,down
3.0,-0.001262754201889037,1e-07,down
2.8,-0.0006490647792816158,1e-07,down
2.6,0.019903391599655148,1e-07,down
2.4,0.013176351785659788,1e-07,down
2.2,0.017663896083831784,1e-07,down
2.0,0.3427098840475082,1e-07,down
1.8,0.021784901618957513,1e-07,down
1.6,0.015108436346054074,1e-07,down
1.4,0.6400285735726355,1e-07,down
1.2,-0.009931340813636778,1e-07,down
1.0,-0.0014530867338180538,1e-07,down
0.8,0.0053118914365768415,1e-07,down
0.6,0.0017682164907455442,1e-07,down
0.4,0.002874165773391723,1e-07,down
0.2,0.012450397014617918,1e-07,down
-0.0,0.3098958879709243,1e-07,down
-0.0,0.3098958879709243,1e-07,up
0.2,-0.014235198497772215,1e-07,up
0.4,0.010570928454399105,1e-07,up
0.6,0.005612775683403015,1e-07,up
0.8,0.015035748481750487,1e-07,up
1.0,0.011579588055610653,1e-07,up
1.2,0.007913291454315182,1e-07,up
1.4,-0.012745186686515806,1e-07,up
1.6,0.005052462220191953,1e-07,up
